stim_idx,doc_idx,pos,n_claims,n_accepted,n_det,cos_z,cos_empty,cos_z_joined,cos_z_corrupt_all,cos_z_para_all,cos_z_det_all,included,error,z_corrupt_all,z_para_all,D_corrupt,D_para,D_det,D_corrupt_minus_para,D_det_minus_para,Dj_corrupt,Dj_para
128,331,159,3,3,3,0.918499494198178,0.3913660638392414,0.9178578774136236,0.90966751179899,0.907816774241642,0.9135254538385857,True,,"Historical/academic image description format with numbered facts about a Turkish archaeological site, listing artifacts and evidence of Roman occupation in Turkey. The phrase ""The pottery shows Greek pottery, Black glazed ware"" lists specific items (""Hellenistic pottery, Samian ware"") suggesting continuation of a comma-separated list of ceramic or cultural artifacts associated with the trader's animals. Final token ""ware"" ends mid-item (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed bricks""), strongly expecting continuation like ""and other items,"" or "" , Greek pottery"" or ""and other decorative items"" completing the enumeration of cultural artifacts.","A historical/academic format for describing images detailing numbered facts about a Turkish archaeological site, including artifacts and signs of Roman presence in India. The phrase ""The pottery shows Greek pottery, Black glazed ware"" indicates specific items (Hellenistic pottery, Samian ware), implying a continuation of a comma-separated list of ceramic or cultural artifacts related to the trader's possessions. The final token ""ware"" is mid-item in (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed ware""), with strong anticipation for continuation like ""and other items,"" or ""Greek pottery,"" or ""and other decorative items"" to complete the artifact enumeration.",0.008831982399188032,0.010682719956536024,0.004974040359592258,-0.0018507375573479923,-0.0057086795969437665,0.008190365614633599,0.010041103171981591
129,98,306,3,3,2,0.8332392602637032,0.28416277873325424,0.8306298989775236,0.8344756133165468,0.8086446299580108,0.8048329640100887,True,,"British football history blog format with historical narrative detailing a club's evolution, listing early basketballing activities and founding context. The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Rugby Club"" establishes a chronological pattern describing the club's name change and founding membership shift. Final token ""Club"" ends mid-sentence (""as Glasgow Cricket Club as Glasgow Hockey Club""), part of a clause defining the earlier membership's name change (""when it became Glasgow Cricket Club, forming Glasgow Hockey Club""), expecting continuation like ""it"" or ""a purely local club"" or ""and began its own.""","A blog format chronicling British football history, providing a narrative on a club's development, including early football activities and founding details. The phrase ""The club began as a Social Club in Glasgow, later transformed into the Glasgow Football Club, and in 1875 reorganized as the Glasgow Cricket Club"" outlines a sequential timeline of the club's name changes and initial membership evolution. The concluding term ""Club"" is mid-sentence (""as Glasgow Cricket Club as Glasgow Football Club""), part of a clause that defines the prior membership's name alteration (""when it became Glasgow Cricket Club, forming Glasgow Football Club""), anticipating further description such as ""it"" or ""a purely local club"" or ""and began its own.""",-0.0012363530528436417,0.024594630305692422,0.02840629625361446,-0.025830983358536064,0.0038116659479220383,-0.003845714339023254,0.02198526901951281
130,26,290,5,4,2,0.9160329404056763,0.4535976805948304,0.9148242301079539,0.9170481736216548,0.8964107297754966,0.9136775409319157,True,,"Scientific chemistry blog format with structured historical narrative describing a compound's reactivity, detailing a failing synthetic methodology. The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Cu catalysis."" The original work noted..."" establishes a historical sequence with a specific finding about the reaction conditions and pioneers' initial failures. Final token ""The"" is mid-sentence (""In 1963, Schmid and coworkers reported on the reaction with Lewis acid. The""), immediately requiring a noun phrase like ""result was expanded to include"" or ""original compound showed a unique reactivity pattern"" or similar historical detail.","A scientific blog on chemistry featuring a structured historical account that details a compound's reactivity and outlines a pioneering synthetic approach. The Schmid group's first documented application in 1965 involved the creation of a heterocyclic ring through Pd catalysis. The original work... outlines a chronological history including a particular discovery regarding the reaction settings and the trailblazers' early outcomes. Final token ""The"" is mid-sentence (""In 1963, Schmid and coworkers reported on the reaction with Lewis acid. The sentence needed to be modified by adding a noun phrase such as ""the result was expanded to encompass"" or ""the initial mixture demonstrated distinctive reaction outcomes,"" among other historical specifics.",-0.0010152332159785171,0.01962221063017966,0.002355399473760622,-0.020637443846158177,-0.017266811156419037,-0.002223943513700921,0.018413500332457255
131,435,417,3,3,2,0.8193717256599727,0.2802740573078682,0.8186682878977516,0.7418144186038289,0.8022356268699039,0.8215085922633072,True,,"Wikipedia-style taxonomic entry with structured botanical descriptions, listing characteristics of an animal species with Latin names and scientific classifications. The sentence ""The species was placed in a genus group (clade)"" introduces a technical term (""phenotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics. Final token "" [ "" opens a parenthetical term mid-sentence (""the clade [""), part of a definition clause listing a taxonomic concept (""a clade [""), expecting continuation like ""subgroup]"" or ""taxonomic subgroup]"" or ""hypothetical cluster of related species]"" completing the technical term.","A structured botanical description in a Wikipedia-like taxonomic format, detailing the characteristics of a plant species along with its Latin name and scientific classification. The sentence ""The species was assigned to a genus cluster (clade)"" incorporates a technical term (""genotype""), within its definition, and continues the parenthetical description of evolutionary subgroups through a taxonomic rank in phylogenetics. The final token ""("" initiates a parenthetical term within a sentence (""the clade (""), which is part of a definition clause for a taxonomic concept (""a clade (""), anticipating further specification such as ""subgroup)"", ""taxonomic subgroup)"", or ""hypothetical cluster of related species)"" to complete the technical term.",0.07755730705614383,0.017136098790068832,-0.002136866603334453,0.060421208266075,-0.019272965393403285,0.07685386929392268,0.016432661027847684
132,426,293,3,3,3,0.9329782556800509,0.4359744602976276,0.9313874480633733,0.9200097323991232,0.9287172392261313,0.9304444685072543,True,,"Wiki article format with structured entries describing a French anime series, detailing plot and media history of the manga ""The Adventures of Tintin."" The sentence ""Critical reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with criticism or analysis of the novel's flaws or poor reception among audiences. Final token ""Reviewers"" ends an incomplete noun phrase (""Reviewers""), part of a final clause (""Reviewers...""), immediately expecting a verb like ""hated"" or ""found the work"" or ""of the novel have noted its"" or ""have described the series as generally negative or mixed.""","A structured Wiki article format describing the Japanese anime series ""The Adventures of Tintin,"" including its plot and manga media history. The sentence ""Critical reception of the film was mixed; reviewers"" indicates a concluding part that will list reactions or reviews, probably including praise or an analysis of the film's qualities or audience reception. Final token ""Reviewers"" concludes an unfinished noun phrase (""Reviewers""), part of a concluding clause (""Reviewers...""), and is anticipated to be followed by a verb such as ""have praised,"" ""found the work,"" ""of the novel have noted its,"" or ""have described the series as generally positive or mixed.""",0.01296852328092768,0.0042610164539196305,0.00253378717279662,0.008707506827008049,-0.0017272292811230106,0.011377715664250054,0.002670208837242005
133,223,159,3,2,3,0.9142826284386373,0.3643482752395804,0.914114928079791,0.9093479574398895,0.906484913024057,0.9027549065180885,True,,"Wiki article format with Spanish language music biography structure detailing a Canadian country album; listing facts about a song's performance and reception. The sentence ""The debut album 'The Message' received positive reviews and the artist complimented the track; the album's producers complimented"" implies a list of specific praises or attributes, continuing an enumerated praise pattern about the song's elements. Final token ""complimented"" ends mid-clause (""They criticized""), part of a list of accomplishments (""The album's producers criticized...""), expecting noun phrases like ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style.""","A Spanish-language music biography in wiki format for a Canadian hip hop album; including details on a song's performance and reception. The sentence ""The debut album 'The Message' received positive reviews and the artist complimented the track; the album's producers complimented"" implies a list of specific praises or attributes, continuing an enumerated praise pattern about the song's elements. The concluding word ""complimented"" is mid-clause (""They complimented""), part of a list detailing accomplishments (""The album's producers complimented...""), anticipating noun phrases such as ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style.""",0.004934670998747781,0.007797715414580297,0.011527721920548739,-0.0028630444158325163,0.0037300065059684417,0.004766970639901502,0.0076300150557340185
134,97,220,3,3,3,0.8971884566463244,0.24208005178407338,0.9029926266751397,0.899093360773581,0.8797874693767969,0.8657334034829268,True,,"Historical encyclopedia article format with structured quotation and attribution, listing German military figures with biographical context about Napoleon's political ideology. The phrase ""He was also Duke of Parma and Piacenza, and the cities of Mantua and Paris"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion. Final token ""Piac"" is a truncated word mid-list (""Piacenza e Piac""), part of a parenthetical example of extinct titles (""the bishops of Turin and Piacenza and Piacenza""), expecting ""Pia"" or ""Pia, Italy"" to complete.","Structured historical encyclopedia entry on Italian military leaders, including biographical details relevant to Napoleon's political beliefs and views. The sentence ""He was also Duke of Parma and Piacenza, as well as the municipalities of Mantua and Piacenza,"" indicates a complex Italian place name with a historical compilation of towns, implying a possibly misread or unclear Italian place name completion. The final token ""Piac"" is a shortened term from a list (""Piacenza e Piac""), featured in an example of obsolete titles (like ""the bishops of Turin and Piacenza and Piacenza""), where ""enza"" or ""enza, Italy"" would typically follow.",-0.0019049041272566347,0.017400987269527546,0.031455053163397584,-0.01930589139678418,0.014054065893870038,0.003899265901558646,0.023205157298342827
135,33,421,3,3,2,0.9020259253976409,0.3421126645179287,0.9025078017275789,0.8961781599774126,0.8894068432196603,0.900104698770986,True,,"Wiki article format with biographical music article structure detailing a Canadian classical band's career, listing albums and influences with informal tone. The sentence ""Later in his career, the band adopted a heavier style known as 'The Wall of Sound'"" describes a musical characteristic, mid-clause listing technical attributes (""a sparse wall of sound""), suggesting continuation describing his production style or vocal techniques. Final token ""sound"" ends an incomplete noun phrase (""a wall of sound""), part of a parenthetical description clause (""characterized by a sparse wall of sound""), strongly expecting continuation like ""and minimal instrumentation"" or ""with thin vocals"" or ""is combined with light overdubbing.""","Wiki article format for a biographical music piece on a Canadian rock band, outlining their career, albums, and influences in an informal style. The sentence ""Later in his career, the band adopted a heavier style called 'The Wall of Sound'"" outlines a musical feature, mid-clause detailing technical aspects (""a dense wall of sound""), indicating further description of their production style or vocal methods. The final token ""sound"" concludes an unfinished noun phrase (""a wall of sound""), which is part of a parenthetical description clause (""characterized by a dense wall of sound""), suggesting it likely continues with ""and dense instrumentation,"" ""layered vocals,"" or ""intense overdubbing.""",0.005847765420228357,0.012619082177980578,0.0019212266266549483,-0.0067713167577522215,-0.01069785555132563,0.00632964175016637,0.013100958507918592
136,96,368,3,3,3,0.7847762112434621,0.480914385168052,0.7835982239445861,0.7700784814853785,0.7693992062146555,0.773333718894714,True,,"Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a non-fictional ""Global warming"" song. The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""Second derivative"" section's content about the timeline's events. Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section contradicts the following:"" to complete the section header and introduce the mathematical definition.","A wiki-formatted article with numbered sections and bullet points detailing events, creating a structured encyclopedia style about a fictional ""Global Warming"" song. The phrase "" = = = Section : The timeline = "" indicates a section header format, suggesting that the following text will define or describe the content related to the timeline in the ""First derivative"" section. Final token "" = "" concludes a header label ("" = First derivative = ""), which is part of a secondary section header ("" = Timeline section = ""), and is followed by an expected continuation such as ""s"" or ""The following"" or ""..."" or ""This section describes the following:"" to finalize the section header and introduce the mathematical definition.",0.014697729758083589,0.015377005028806567,0.011442492348748057,-0.0006792752707229788,-0.003934512680058511,0.013519742459207618,0.014199017729930596
137,540,331,5,3,5,0.8901798521815971,0.41273009038693237,0.8896348299248923,0.8870778221904895,0.8806907300466187,0.8897716390579085,True,,"Australian historical tourism/heritage website format with structured descriptive sections detailing a park's architectural history and development of the Royal Botanic Gardens, Sydney. The sentence ending ""In 1975 the surrounding land was declared a Historic Reserve and in 1981 the Botanic Gardens were formally established."" In 1984 the"" describes a third event completing a timeline of economic actions. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""","Australian historical tourism/heritage site layout featuring organized descriptive parts that outline the architectural past and evolution of the Royal Botanic Gardens, Wellington. In 1975, the area nearby was designated as a Historic Reserve, and in 1981, the Botanic Gardens were officially set up. In 1984, this marks a third action in the sequence of conservation efforts. Final token ""the"" is an incomplete noun phrase mid-sentence (""in 1984 the... In 1984 the""), expecting a noun like ""area was renamed"" or ""entire reserve's historic buildings and surrounding land became a national park.""",0.0031020299911076465,0.009489122134978434,0.00040821312368866103,-0.006387092143870787,-0.009080909011289773,0.0025570077344028164,0.008944099878273604
138,384,56,3,2,3,0.8127081133470961,0.44264877710797,0.8137457262625087,0.8170124757132858,0.7773690700709737,0.8150967723012065,True,,"Wikipedia article format with structured header (""Lady Winston Churchill"") establishes a biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "" )"" closes a parenthetical date expression mid-sentence (""Winston Churchill ( November 2 , 1885 – January 24 , 1965 )""), strongly expecting ""was an Australian politician"" or ""is a famous German.""","A structured header in a Wikipedia biography, such as ""Sir Winston Churchill,"" follows a specific biographical template pattern. The phrase ""Sir Winston Churchill ( December 30 , 1874 – January 24 , 1965 )"" suggests an opening definition or name, implying a complete biographical entry with ""was an"" or ""is a"" clause following the parenthetical attribution. Final token "")"" concludes a parenthetical date specification in the middle of the sentence (""Winston Churchill (November 2, 1885 – January 24, 1965)""), with the expectation being either ""was an American politician"" or ""is a famous German.""",-0.004304362366189696,0.03533904327612247,-0.0023886589541103342,-0.03964340564231217,-0.03772770223023281,-0.0032667494507770956,0.03637665619153507
139,579,130,3,3,3,0.9621672875997088,0.4071675359287015,0.9605542014652122,0.9589509570303261,0.9497566108831234,0.9228048939917429,True,,"Wiki article format with scientific dinosaur description, listing characteristics of a fossil species with informal tone and historical context about Triceratops. The phrase ""Another theory suggests that Tyrannosaurus was a faster runner than previously thought, including Nip"" suggests a specific named fossil genus or term from another dinosaur language, likely a French or obscure term related to the specimen's characteristics. Final token ""Nip"" is a truncated word mid-sentence (""Nip""), part of a parenthetical list of named dinosaur genera (""Like Nip...""), strongly expecting ""ponosaurus"" or ""ponosaurus"" or ""triceratops fossils"" completing the cited example.","A scientific description of a Tyrannosaurus fossil species, presented in an informal tone with details from both the wiki article and historical context. The sentence ""Another theory proposes Tyrannosaurus may have run faster than believed, possibly referring to Nip,"" implies a particular named fossil species or term from an alternative dinosaur nomenclature, probably a Japanese or uncommon term linked to the specimen's traits. Final token ""Nip"" is a shortened term within a phrase (""Nip...""), featured in a parenthetical series of dinosaur genus names (""Like Nip...""), with a high likelihood of being followed by ""ponosaurus,"" ""ponosaurus,"" or ""titanosaur fossils"" to finish the mentioned example.",0.0032163305693827526,0.012410676716585467,0.039362393607965895,-0.009194346147202714,0.02695171689138043,0.0016032444348861308,0.010797590582088845
140,315,28,3,3,2,0.8914699055144052,0.38577906055912,0.8905715128023405,0.8891684164255012,0.8829828046281705,0.8850958260845357,True,,"Wiki article format with descriptive prose about a novel, establishing a movie title and author context. The phrase ""The fifth novel of Stephen King, his 1st"" strongly implies a numbered list or record of his works, with ""1st novel"" suggesting a milestone or ranking number for his career. Final token ""25"" is mid-number in ""his 25,"" part of an attribution claim (""his 25th novel, his 25""), immediately expecting ""st novel"" or ""nd novel"" or ""rd novel,"" completing the numerical claim about his record-breaking or numbered literary achievement.","A descriptive prose style for a wiki article, setting the stage with a novel's title and author information. The phrase ""The fifth novel by Stephen King, his 25th"" clearly indicates a sequence or ranking among his works, with ""25th novel"" pointing to a significant position in his literary career. The middle token ""25"" in ""his 25,"" within an attribution claim (""his 25th novel, his 25""), suggests the immediate expectation of ""th novel"" or ""th work"" or ""th novel in his series,"" thereby finishing the numerical claim about his record-breaking or numbered literary accomplishment.",0.0023014890889040407,0.008487100886234722,0.00637407942986945,-0.006185611797330681,-0.0021130214563652716,0.00140309637683933,0.007588708174170011
141,317,484,3,3,2,0.8873071523390885,0.3697868757737562,0.8866511710770699,0.8806304428192606,0.8719588553120788,0.8849355516466376,True,,"Scientific botanical taxonomy paper with structured analysis of a genus's phylogenetic behavior, presenting evidence for a novel term ""boguscomplex."" The paragraph pattern ""My study documents the phylogenetic status of three genera with the name Cyrtopodium : Calathea , Dracaena , and"" lists specific species names with their own putative non-virulent traits. Final token "" , "" mid-list continues enumerating the three genera's original species names (""identified Calathea , Ctenanthe ,""), immediately requiring ""Alocasia viridula"" or ""Hypolepis , and Leandra"" to complete the trio of named genera with their findings.","A scientific paper on botanical taxonomy that provides a structured analysis of a genus's phylogenetic behavior, introducing the novel term ""virginianum complex"" with supporting evidence. The paragraph pattern ""My study documents the phylogenetic status of three genera named Cyrtopodium: Calathea, Dracaena, and"" details particular species along with their supposed virulence characteristics. Final token "", "" mid-list continues the enumeration of the three genera's original species names (""Calathea, Ctenanthe,""), necessitating ""Dracaena viridula"" or ""Hypolepis, and Leandra"" to finalize the trio of named genera with their discoveries.",0.006676709519827906,0.015348297027009683,0.0023716006924509037,-0.008671587507181777,-0.01297669633455878,0.006020728257809305,0.014692315764991082
142,77,422,3,2,3,0.8936654440042254,0.3463134494897061,0.8947340823787456,0.8910432320973272,0.8871943618926084,0.9019771944238006,True,,"Historical/academic book description format with numbered testimonies listing Muslim Holocaust survivors, detailing biographical credentials and testimonies about the Holocaust. The sentence structure ""One survivor was a Hungarian Jew who served in both the Holocaust and other concentration camps, including survivors of the"" is mid-listing specific historical experiences with Jewish persecution details, continuing enumeration of Holocaust victims from different WWII experiences. Final token ""the"" is an incomplete noun phrase mid-item (""Survived both the""), part of a parenthetical list of Holocaust experiences (""Survived both the""), requiring a specific historical event or group name like ""Paris Eiffel Tower"" or ""Belarusian and Ukrainian Holocausts.""","Historical/academic book format that includes numbered testimonies from Jewish Holocaust survivors, providing biographical information and accounts of their experiences during the Holocaust. The sentence structure ""One survivor was a Hungarian Jew who served in both the Holocaust and other concentration camps, including survivors of the"" is mid-listing specific historical experiences with Jewish persecution details, continuing enumeration of Holocaust victims from different WWII experiences. The final token ""the"" completes an incomplete noun phrase mid-item (""Survived both the""), in a parenthetical list of Holocaust experiences, necessitating a precise historical event or group name such as ""Warsaw Ghetto"" or ""Belarusian and Ukrainian Holocausts.""",0.002622211906898264,0.006471082111617066,-0.008311750419575215,-0.0038488702047188017,-0.01478283253119228,0.0036908502814184674,0.007539720486137269
143,105,36,3,3,3,0.9083740210407427,0.49860507839998824,0.9065911990242247,0.9064514931217672,0.868981518915924,0.9028716942834701,True,,"Scientific/mathematical prose format with a quoted title (""The Nobel Prize in Literature""), strongly implying a historical or physics question about neutrinos. The phrase ""The neutrino was first proposed to be a particle that could explain the disappearance of a photon"" establishes a classic puzzle about a known particle, strongly implying ""the neutrino"" or similar particle discovery context. Final token ""1"" is mid-word in ""the neutrino and the"" — part of a quoted list (""Whether the neutrino, or""), immediately requiring a specific particle name like ""neutron"" or ""solar neutrino"" or ""of the neutrino,"" completing the famous physics question.","A historical or physics inquiry about neutrinos, presented in a scientific/mathematical style and titled ""The Nobel Prize in Physics"" (quoted). The sentence ""The neutrino was initially suggested as a particle capable of accounting for the vanishing of a neutrino"" sets up a well-known mystery regarding a recognized particle, clearly indicating a context related to the discovery of ""the neutrino"" or a similar particle. The final token ""1"" is mid-word in ""the neutrino and the"" — part of a quoted list (""Whether the neutrino, or""), necessitating a precise particle name such as ""neutrino,"" ""solar neutrino,"" or ""of the neutrino,"" to finish the renowned physics inquiry.",0.001922527918975514,0.03939250212481871,0.00550232675727258,-0.03746997420584319,-0.03389017536754613,0.0001397059024574876,0.03760968010830068
144,216,482,5,5,3,0.8247890184424578,0.5055422517114466,0.8265701487326882,0.8209114961432603,0.8056426414360991,0.815018132177265,True,,"Wiki article format with structured sections describing a fictional species, using numbered facts and citations about a fictional figure's name and characteristics. The sentence ""The article traces the history and evolution of the term 'Little Red Riding Hood', with its scientific classification and cultural context. The article's section details"" signals a second clause continuing the fictional/content with a citation count. Final token ""1"" is low-number ("" The article has begun its history and explanation... 's history...""), strongly expecting ""s, the"" or ""s the following details"" or ""...The article has been revised,"" completing the enumerated fictional context.","A structured wiki article format detailing a fictional species through numbered facts and citations about a historical figure's name and traits. The article maps out the historical development and scientific categorization of the term 'Koschei the Deathless', along with its cultural backdrop. The article's section elaborates on ""signals,"" indicating a subsequent clause that extends the historical or encyclopedic content and includes a citation count. Final token ""1"" is a middle number in ""The article has started its history and explanation..."" ...its history...""), eagerly anticipating ""s, the"" or ""s the subsequent information"" or ""...The piece has been updated,"" to finalize the listed historical background.",0.0038775222991974667,0.019146377006358684,0.009770886265192735,-0.015268854707161217,-0.009375490741165948,0.005658652589427882,0.0209275072965891
145,359,310,3,3,3,0.8646711882143121,0.2844018836867996,0.8660564004550024,0.8687163543830582,0.8344318764643216,0.8622684330896107,True,,"Historical weather report format with numbered accounts detailing a tornado event in Antarctica during July 1977, presenting factual data and damage statistics. The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in Fairbanks suffered damage"" suggesting a count or details follow. Final token ""two , "" ends mid-clause (""Two buildings in Northwood experienced damage at the two buildings in Northwood ""), immediately expecting a noun phrase like ""both being intact"" or ""one being minor"" or ""and a total of two vehicles,"" continuing the damage count or specific incidents.","Historical weather records from January 1977 in Alaska, including numbered accounts of a tornado event with factual data and damage statistics. The sentence ""The damage report indicated that out of all structures in Fairbanks, only two sustained damage during the storm,"" gives a specific instance of local occurrences, while ""Two buildings in Northwood experienced damage"" implies further details will be provided. The final token ""two,"" appears in the middle of a clause (""Two buildings in Northwood experienced damage at the two buildings in Northwood""), anticipating a following noun phrase such as ""both being destroyed,"" ""one being minor,"" or ""and a total of two vehicles,"" to complete the damage count or describe specific incidents.",-0.004045166168746062,0.030239311749990505,0.00240275512470145,-0.03428447791873657,-0.027836556625289055,-0.002659953928055736,0.03162452399068083
146,623,407,3,3,2,0.9341455002882673,0.4716659835689495,0.9342864608958681,0.9303829459014119,0.9319987311163407,0.9341175672656692,True,,"Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named Charmander. The sentence ending ""The character has received a video game series, a toy line, and a song; as well as a mascot appearance and a"" suggests a concluding list item or additional media appearances or merchandise, implying a final achievement or product. but not a book. Final token ""a"" is an indefinite article mid-list (""and a music album, an appearance in a video game and a""), requiring a noun phrase naming another product or achievement, likely ""video game level"" or ""several toy lines"" or ""personal mascot book.""","A wiki article in numbered format outlining the attributes and appearances of a fictional Pokémon character named Pikachu, including its achievements and media appearances. The sentence ending ""The character has received a video game series, a toy line, and a song; as well as a mascot appearance and a,"" indicates a concluding list of media appearances or merchandise, suggesting a final achievement or product. Final token ""a"" functions as an indefinite article within the list (""and a music album, an appearance in a video game, and a""), necessitating a noun phrase that denotes another product or accomplishment, probably ""video game character,"" ""several toy lines,"" or ""personal mascot book.""",0.0037625543868553546,0.002146769171926577,2.7933022598070067e-05,0.0016157852149287777,-0.002118836149328507,0.003903514994456181,0.002287729779527403
147,289,442,3,3,3,0.9067909056946184,0.3426384845715628,0.9046602851003999,0.8979103462373336,0.8674845560080798,0.8944276030343413,True,,"Historical military model description with technical details about American WWI submarine operations, presenting a quoted account with parenthetical context about a specific ship's movement. The sentence structure ""The British aircraft had also attempted to bomb the German battleship 'Prinz Wilhelm' en route to Ouistreham, near O"" continues listing locations, specifically referencing a target town near the invasion site. Final token ""Ou"" is a truncated word mid-sentence (""between Ou""), part of a parenthetical location description (""the planned attack on both positions, including nearby Istanbul""), strongly expecting ""istreham"" or ""istreham and other French towns.""","A historical description of a British WWI submarine's operations, including technical details, and featuring a quoted account (providing context about a particular ship's movements). The sentence structure indicating that British aircraft also tried to bomb the German battleship 'Prinz Wilhelm' on its way to Ouistreham, close to the invasion area, continues to specify locations. The final token ""Ou"" represents a truncated word in a parenthetical location (""the planned attack on both positions, including nearby Ouistreham""), suggesting ""istreham"" or ""istreham and other French towns"" likely follow.",0.008880559457284831,0.039306349686538566,0.012363302660277076,-0.030425790229253735,-0.02694304702626149,0.006749938863066296,0.03717572909232003
148,475,72,3,3,3,0.8263336908754233,0.43038335843234027,0.8279952825019888,0.8248151897163587,0.817404851026607,0.8259806528743029,True,,"Wiki-style TV show article format with informal tone and parenthetical references establishes a structured episode summary pattern about ""The Simpsons"" episode ""The Good Husband."" The sentence ""In the episode ""The Good Wife"" , the cast discusses the upcoming episodes of 'Friends' and the episode's plot is titled"" implies a direct quote or summary of the episode's plot, continuing the title's description. Final token "" "" opens a quoted title mid-sentence (""In ""...""), directly continuing the clause ""In 'The Good Wife', in '..."" — expects ""This Good Wife"" or ""This Episode"" or ""The Mystery Man, she"" describing the episode's content.","A wiki-style ""The Simpsons"" episode article, using an informal tone and parenthetical notes, outlines a structured summary for the episode titled ""The Good Wife."" The sentence ""In the episode 'The Good Wife', the cast talks about the next episodes of 'The Simpsons' and the episode’s title describes the plot further,"" suggests a direct quote or summary of the episode's plot progression. Final token "" "" initiates a quoted title within a sentence (""In ""...""), immediately following ""In 'The Good Wife', in '..."" — should denote ""The Good Wife"" or ""This Episode"" or ""The Mystery Man, he"" related to the episode's content.",0.0015185011590646003,0.008928839848816317,0.0003530380011204093,-0.0074103386897517165,-0.008575801847695907,0.0031800927856301398,0.010590431475381856
149,376,66,4,4,3,0.9625658066153824,0.41496986372162303,0.9616515961242385,0.9624994887251319,0.9517304650200322,0.923484302560803,True,,"Historical/encyclopedic format with a military photograph caption, describing a French. Army Corps of Engineers document, implying factual details about a fictional location. The phrase ""The area was located in both Oakland and Che"" suggests a list of Michigan counties or tribal names, with ""Chicago"" being a truncated word mid-sentence describing a second jurisdictional area. Final token ""Che"" is a truncated word mid-list (""Michigan and Che""), part of a parenthetical geographic designation (""two counties: Oakland and Che...""), strongly expecting ""boygan County"" or ""manilla County"" or ""moon County,"" completing the enumeration of affected lands.","Military photograph caption in historical/encyclopedic style, detailing a U.S. Document from the Army Corps of Engineers, suggesting precise information regarding a particular site. The sentence ""The area was situated in both Oakland and Che"" implies a reference to Michigan counties or tribal names, where ""Cheboygan"" appears as an abbreviated name for another jurisdiction within the text. Final token ""Che"" is an abbreviated term within a list (""Michigan and Che""), a component of a parenthetical geographical indicator (""two counties: Oakland and Che...""), with strong anticipation for ""boygan County,"" ""manilla County,"" or ""man County,"" thus finishing the listing of impacted territories.",6.631789025046686e-05,0.010835341595350156,0.03908150405457933,-0.01076902370509969,0.028246162459229174,-0.0008478926008934629,0.009921131104206227
150,530,70,3,3,2,0.9289029653903451,0.3025929510726095,0.9291664048736707,0.9255195689709877,0.925323676773665,0.9270254787774785,True,,"Historical military aviation technical article format with technical specifications and dates, describing an American aircraft design designation. The phrase ""The Mk III was initially produced as a interim solution and was designated as a stopgap measure"" suggests a clause describing a prior prototype or interim aircraft program, implying a historical context about the US Navy's urgent need for a temporary tank gun solution before a permanent design. Final token ""solution"" ends mid-phrase (""proposed as a permanent solution""), part of a quoted description clause (""developed as a interim solution and was a interim solution""), strongly expecting continuation like ""before the permanent design"" or ""to fill a gap"" or ""for the shortage of supplies.""","A technical historical article on military aviation detailing specifications and timelines for a British aircraft design. The statement ""The Mk III was initially manufactured as a temporary fix and labeled as a short-term solution"" indicates a clause referencing an earlier prototype or interim aircraft project, suggesting a historical backdrop of the US Army's immediate requirement for a provisional tank gun until a lasting design was developed. Final token ""solution"" is mid-phrase (""proposed as an interim solution""), part of a quoted description clause (""developed as an interim solution and was an interim solution""), strongly suggesting continuation like ""before the permanent design"" or ""to fill a gap"" or ""for the shortage of supplies.""",0.003383396419357365,0.0035792886166801097,0.0018774866128665746,-0.00019589219732274454,-0.001701802003813535,0.003646835902682999,0.0038427281000057434
