stim_idx,n_claims,k,direction,cos_z,cos_empty,n_words,cos_k,lift,error
126,3,3,last,0.87194837729231,0.18191707081621716,99,0.8746681725629842,1.0039415534413416,
127,3,1,first,0.9152670107783298,0.33804974457740505,17,0.41383158934429076,0.13128825003046019,
127,3,1,last,0.9152670107783298,0.33804974457740505,39,0.8823465657507488,0.9429669780250098,
127,3,2,first,0.9152670107783298,0.33804974457740505,57,0.8080125598264881,0.8141870362649422,
127,3,2,last,0.9152670107783298,0.33804974457740505,79,0.9067417815723462,0.985230467442365,
127,3,3,first,0.9152670107783298,0.33804974457740505,96,0.9146671053069961,0.9989606938210942,
127,3,3,last,0.9152670107783298,0.33804974457740505,96,0.9146671053069961,0.9989606938210942,
128,3,1,first,0.918499494198178,0.3913660638392414,21,0.5473524495733219,0.29591442460377815,
128,3,1,last,0.918499494198178,0.3913660638392414,47,0.8873492269148027,0.9409062952767682,
128,3,2,first,0.918499494198178,0.3913660638392414,55,0.8771509871787315,0.9215596950637501,
128,3,2,last,0.918499494198178,0.3913660638392414,81,0.906603393142487,0.9774324670556547,
128,3,3,first,0.918499494198178,0.3913660638392414,102,0.9178578774136236,0.9987828190215188,
128,3,3,last,0.918499494198178,0.3913660638392414,102,0.9178578774136236,0.9987828190215188,
129,3,1,first,0.8332392602637032,0.28416277873325424,19,0.4672624719887329,0.33346846826351434,
129,3,1,last,0.8332392602637032,0.28416277873325424,47,0.8099296827592671,0.9575476672403361,
129,3,2,first,0.8332392602637032,0.28416277873325424,60,0.7203628065266775,0.794424897926053,
129,3,2,last,0.8332392602637032,0.28416277873325424,88,0.8210452138165735,0.9777917159861936,
129,3,3,first,0.8332392602637032,0.28416277873325424,107,0.8306298989775236,0.9952477270945816,
129,3,3,last,0.8332392602637032,0.28416277873325424,107,0.8306298989775236,0.9952477270945816,
130,5,1,first,0.9160329404056763,0.4535976805948304,17,0.5992871905733095,0.31504844599884485,
130,5,1,last,0.9160329404056763,0.4535976805948304,24,0.772073924115851,0.6886936857956935,
130,5,2,first,0.9160329404056763,0.4535976805948304,39,0.7015209976432392,0.5361254614317669,
130,5,2,last,0.9160329404056763,0.4535976805948304,41,0.8653956081774078,0.8904985483827917,
130,5,3,first,0.9160329404056763,0.4535976805948304,59,0.7270711232545911,0.591376710269935,
130,5,3,last,0.9160329404056763,0.4535976805948304,61,0.8915013220443481,0.94695123730106,
130,5,4,first,0.9160329404056763,0.4535976805948304,76,0.9065487845879056,0.9794908463043018,
130,5,4,last,0.9160329404056763,0.4535976805948304,83,0.9083188368091466,0.9833185220355276,
130,5,5,first,0.9160329404056763,0.4535976805948304,100,0.9148242301079539,0.9973862064535978,
130,5,5,last,0.9160329404056763,0.4535976805948304,100,0.9148242301079539,0.9973862064535978,
131,3,1,first,0.8193717256599727,0.2802740573078682,19,0.3807472929941526,0.18637297392401567,
131,3,1,last,0.8193717256599727,0.2802740573078682,42,0.7717628469210052,0.9116878414916971,
131,3,2,first,0.8193717256599727,0.2802740573078682,50,0.5806745833074209,0.5572283903913124,
131,3,2,last,0.8193717256599727,0.2802740573078682,73,0.798780362072091,0.9618040203163472,
131,3,3,first,0.8193717256599727,0.2802740573078682,92,0.8186682878977516,0.9986951571050728,
131,3,3,last,0.8193717256599727,0.2802740573078682,92,0.8186682878977516,0.9986951571050728,
132,3,1,first,0.9329782556800509,0.4359744602976276,23,0.4700384705114881,0.06853873256168942,
132,3,1,last,0.9329782556800509,0.4359744602976276,43,0.910610173654607,0.9549941424325892,
132,3,2,first,0.9329782556800509,0.4359744602976276,55,0.8767155914064977,0.8867963086071375,
132,3,2,last,0.9329782556800509,0.4359744602976276,75,0.9092107473689031,0.9521784168813847,
132,3,3,first,0.9329782556800509,0.4359744602976276,98,0.9313874480633733,0.9967992042888655,
132,3,3,last,0.9329782556800509,0.4359744602976276,98,0.9313874480633733,0.9967992042888655,
133,3,1,first,0.9142826284386373,0.3643482752395804,23,0.5173616143760807,0.27823928119128594,
133,3,1,last,0.9142826284386373,0.3643482752395804,35,0.8203235217842941,0.8291448677323615,
133,3,2,first,0.9142826284386373,0.3643482752395804,60,0.9082847925846771,0.9890935421308568,
133,3,2,last,0.9142826284386373,0.3643482752395804,72,0.8986089828485412,0.9714990607534881,
133,3,3,first,0.9142826284386373,0.3643482752395804,95,0.914114928079791,0.9996950538589365,
133,3,3,last,0.9142826284386373,0.3643482752395804,95,0.914114928079791,0.9996950538589365,
134,3,1,first,0.8971884566463244,0.24208005178407338,20,0.23569168371598875,-0.009751619763492276,
134,3,1,last,0.8971884566463244,0.24208005178407338,34,0.8789657484973281,0.9721836752303186,
134,3,2,first,0.8971884566463244,0.24208005178407338,61,0.8336543347310138,0.9030173915587757,
134,3,2,last,0.8971884566463244,0.24208005178407338,75,0.88946088004249,0.9882041253837075,
134,3,3,first,0.8971884566463244,0.24208005178407338,95,0.9029926266751397,1.0088598619491618,
134,3,3,last,0.8971884566463244,0.24208005178407338,95,0.9029926266751397,1.0088598619491618,
135,3,1,first,0.9020259253976409,0.3421126645179287,21,0.45222033599347033,0.19665130149363685,
135,3,1,last,0.9020259253976409,0.3421126645179287,42,0.8588149234164417,0.9228255428112065,
135,3,2,first,0.9020259253976409,0.3421126645179287,61,0.7661380391525653,0.7573054690085849,
135,3,2,last,0.9020259253976409,0.3421126645179287,82,0.904354684447324,1.00415914251794,
135,3,3,first,0.9020259253976409,0.3421126645179287,103,0.9025078017275789,1.0008606267499023,
135,3,3,last,0.9020259253976409,0.3421126645179287,103,0.9025078017275789,1.0008606267499023,
136,3,1,first,0.7847762112434621,0.480914385168052,22,0.5461744169017693,0.21476877361199534,
136,3,1,last,0.7847762112434621,0.480914385168052,56,0.7428953351099945,0.8621713142634971,
136,3,2,first,0.7847762112434621,0.480914385168052,60,0.6962966187572656,0.7088163602879213,
136,3,2,last,0.7847762112434621,0.480914385168052,94,0.7544164695781895,0.9000870163343976,
136,3,3,first,0.7847762112434621,0.480914385168052,116,0.7835982239445861,0.9961232797351003,
136,3,3,last,0.7847762112434621,0.480914385168052,116,0.7835982239445861,0.9961232797351003,
137,5,1,first,0.8901798521815971,0.41273009038693237,22,0.5275760607908273,0.24054042873999038,
137,5,1,last,0.8901798521815971,0.41273009038693237,22,0.7988701456706483,0.8087553627260619,
137,5,2,first,0.8901798521815971,0.41273009038693237,44,0.6309664058735248,0.4570874947476644,
137,5,2,last,0.8901798521815971,0.41273009038693237,34,0.8366516165409559,0.8878871874614905,
137,5,3,first,0.8901798521815971,0.41273009038693237,57,0.8534891605252385,0.923152770003605,
137,5,3,last,0.8901798521815971,0.41273009038693237,47,0.8474693061459327,0.9105444185894624,
137,5,4,first,0.8901798521815971,0.41273009038693237,69,0.8811304874165339,0.9810464566344154,
137,5,4,last,0.8901798521815971,0.41273009038693237,69,0.8874278204497579,0.9942359763224203,
137,5,5,first,0.8901798521815971,0.41273009038693237,91,0.8896348299248923,0.998858472031369,
137,5,5,last,0.8901798521815971,0.41273009038693237,91,0.8896348299248923,0.998858472031369,
138,3,1,first,0.8127081133470961,0.44264877710797,14,0.596008842288071,0.4144202028212101,
138,3,1,last,0.8127081133470961,0.44264877710797,34,0.7855415400183013,0.9265886016959177,
138,3,2,first,0.8127081133470961,0.44264877710797,52,0.7540782895779891,0.8415664245497606,
138,3,2,last,0.8127081133470961,0.44264877710797,72,0.8010355087180817,0.9684574783394418,
138,3,3,first,0.8127081133470961,0.44264877710797,86,0.8137457262625087,1.002803909572875,
138,3,3,last,0.8127081133470961,0.44264877710797,86,0.8137457262625087,1.002803909572875,
139,3,1,first,0.9621672875997088,0.4071675359287015,21,0.4590123932171064,0.09341419907361961,
139,3,1,last,0.9621672875997088,0.4071675359287015,32,0.9463929044472519,0.9715776752963168,
139,3,2,first,0.9621672875997088,0.4071675359287015,60,0.692205211463,0.5135816271558677,
139,3,2,last,0.9621672875997088,0.4071675359287015,71,0.9587877460238408,0.9939107331747575,
139,3,3,first,0.9621672875997088,0.4071675359287015,92,0.9605542014652122,0.9970935371959359,
139,3,3,last,0.9621672875997088,0.4071675359287015,92,0.9605542014652122,0.9970935371959359,
140,3,1,first,0.8914699055144052,0.38577906055912,16,0.463201896481037,0.15310309983714057,
140,3,1,last,0.8914699055144052,0.38577906055912,42,0.870895177997812,0.9593136246743551,
140,3,2,first,0.8914699055144052,0.38577906055912,49,0.8636494232354434,0.9449851968717727,
140,3,2,last,0.8914699055144052,0.38577906055912,75,0.8849026846914764,0.9870133681706071,
140,3,3,first,0.8914699055144052,0.38577906055912,91,0.8905715128023405,0.9982234348890692,
140,3,3,last,0.8914699055144052,0.38577906055912,91,0.8905715128023405,0.9982234348890692,
141,3,1,first,0.8873071523390885,0.3697868757737562,20,0.5101023450307127,0.27113038002723155,
141,3,1,last,0.8873071523390885,0.3697868757737562,38,0.859186458004869,0.9456626230746931,
141,3,2,first,0.8873071523390885,0.3697868757737562,52,0.8413475966143721,0.9111927439254364,
141,3,2,last,0.8873071523390885,0.3697868757737562,70,0.8747957603162985,0.9758243443023614,
141,3,3,first,0.8873071523390885,0.3697868757737562,90,0.8866511710770699,0.9987324530231507,
141,3,3,last,0.8873071523390885,0.3697868757737562,90,0.8866511710770699,0.9987324530231507,
142,3,1,first,0.8936654440042254,0.3463134494897061,19,0.4946119063576706,0.2709380039795044,
142,3,1,last,0.8936654440042254,0.3463134494897061,39,0.8350770198788457,0.8929602436593925,
142,3,2,first,0.8936654440042254,0.3463134494897061,60,0.8478088188082503,0.9162209589888346,
142,3,2,last,0.8936654440042254,0.3463134494897061,80,0.8860096489820654,0.9860130316526015,
142,3,3,first,0.8936654440042254,0.3463134494897061,99,0.8947340823787456,1.0019523786982234,
142,3,3,last,0.8936654440042254,0.3463134494897061,99,0.8947340823787456,1.0019523786982234,
143,3,1,first,0.9083740210407427,0.49860507839998824,21,0.7245649325545219,0.5514323577046523,
143,3,1,last,0.9083740210407427,0.49860507839998824,40,0.8796695600394895,0.9299496423124031,
143,3,2,first,0.9083740210407427,0.49860507839998824,57,0.720835534774934,0.5423311365248483,
143,3,2,last,0.9083740210407427,0.49860507839998824,76,0.8983376403282245,0.9755072196349514,
143,3,3,first,0.9083740210407427,0.49860507839998824,97,0.9065911990242247,0.9956492017061405,
143,3,3,last,0.9083740210407427,0.49860507839998824,97,0.9065911990242247,0.9956492017061405,
144,5,1,first,0.8247890184424578,0.5055422517114466,22,0.6827360006298122,0.555036941275162,
144,5,1,last,0.8247890184424578,0.5055422517114466,22,0.7624374566421614,0.8046916420211325,
144,5,2,first,0.8247890184424578,0.5055422517114466,44,0.6605286269419279,0.4854751602263484,
144,5,2,last,0.8247890184424578,0.5055422517114466,36,0.8011376083661527,0.9259149581419781,
144,5,3,first,0.8247890184424578,0.5055422517114466,61,0.7808447401443358,0.8623501226086081,
144,5,3,last,0.8247890184424578,0.5055422517114466,53,0.7975920057604846,0.9148088077431066,
144,5,4,first,0.8247890184424578,0.5055422517114466,75,0.8231596178798348,0.9948961094287422,
144,5,4,last,0.8247890184424578,0.5055422517114466,75,0.8201873033862478,0.9855857113187703,
144,5,5,first,0.8247890184424578,0.5055422517114466,97,0.8265701487326882,1.0055791646959142,
144,5,5,last,0.8247890184424578,0.5055422517114466,97,0.8265701487326882,1.0055791646959142,
145,3,1,first,0.8646711882143121,0.2844018836867996,22,0.5315670203216678,0.4259490114441325,
145,3,1,last,0.8646711882143121,0.2844018836867996,47,0.8046132020421096,0.8964998049981208,
145,3,2,first,0.8646711882143121,0.2844018836867996,62,0.8151863440177551,0.9147208997435247,
145,3,2,last,0.8646711882143121,0.2844018836867996,87,0.8491493361901131,0.9732506063941507,
145,3,3,first,0.8646711882143121,0.2844018836867996,109,0.8660564004550024,1.0023871885517333,
145,3,3,last,0.8646711882143121,0.2844018836867996,109,0.8660564004550024,1.0023871885517333,
146,3,1,first,0.9341455002882673,0.4716659835689495,25,0.5424821647479559,0.15312284894551387,
146,3,1,last,0.9341455002882673,0.4716659835689495,41,0.88066608925054,0.8843637196797534,
146,3,2,first,0.9341455002882673,0.4716659835689495,67,0.9149372566819801,0.9584668230443063,
146,3,2,last,0.9341455002882673,0.4716659835689495,83,0.9271823343833481,0.9849438393416563,
146,3,3,first,0.9341455002882673,0.4716659835689495,108,0.9342864608958681,1.000304793190844,
146,3,3,last,0.9341455002882673,0.4716659835689495,108,0.9342864608958681,1.000304793190844,
147,3,1,first,0.9067909056946184,0.3426384845715628,24,0.43070828352942947,0.15610993706726725,
147,3,1,last,0.9067909056946184,0.3426384845715628,34,0.8639188014132235,0.92400616805641,
147,3,2,first,0.9067909056946184,0.3426384845715628,58,0.8113697676660057,0.8308592953679818,
147,3,2,last,0.9067909056946184,0.3426384845715628,68,0.9083409022284843,1.0027474782981172,
147,3,3,first,0.9067909056946184,0.3426384845715628,92,0.9046602851003999,0.9962233245583224,
147,3,3,last,0.9067909056946184,0.3426384845715628,92,0.9046602851003999,0.9962233245583224,
148,3,1,first,0.8263336908754233,0.43038335843234027,24,0.5805904638965205,0.37935845270636853,
148,3,1,last,0.8263336908754233,0.43038335843234027,38,0.7944532203266348,0.9194836626299051,
148,3,2,first,0.8263336908754233,0.43038335843234027,62,0.5775539220981644,0.37168945599251274,
148,3,2,last,0.8263336908754233,0.43038335843234027,76,0.8294199554477536,1.0077945750248207,
148,3,3,first,0.8263336908754233,0.43038335843234027,100,0.8279952825019888,1.0041964647846442,
148,3,3,last,0.8263336908754233,0.43038335843234027,100,0.8279952825019888,1.0041964647846442,
149,4,1,first,0.9625658066153824,0.41496986372162303,10,0.3999954492141165,-0.027345736764181536,
149,4,1,last,0.9625658066153824,0.41496986372162303,38,0.9500441579985033,0.9771334160170934,
149,4,2,first,0.9625658066153824,0.41496986372162303,22,0.4327604915275074,0.03248860411907028,
149,4,2,last,0.9625658066153824,0.41496986372162303,70,0.9591962077597977,0.993846559859852,
149,4,3,first,0.9625658066153824,0.41496986372162303,54,0.9460812013911747,0.9698964073088359,
149,4,3,last,0.9625658066153824,0.41496986372162303,82,0.9568699795372781,0.9895984856133069,
149,4,4,first,0.9625658066153824,0.41496986372162303,92,0.9616515961242385,0.9983305017084079,
149,4,4,last,0.9625658066153824,0.41496986372162303,92,0.9616515961242385,0.9983305017084079,
150,3,1,first,0.9289029653903451,0.3025929510726095,17,0.47601338075479843,0.2768923148564098,
150,3,1,last,0.9289029653903451,0.3025929510726095,45,0.8694177268452848,0.905022692939279,
150,3,2,first,0.9289029653903451,0.3025929510726095,67,0.7349543850356153,0.6903313440293531,
150,3,2,last,0.9289029653903451,0.3025929510726095,95,0.925498910555164,0.9945649043487047,
150,3,3,first,0.9289029653903451,0.3025929510726095,112,0.9291664048736707,1.0004206215409355,
150,3,3,last,0.9289029653903451,0.3025929510726095,112,0.9291664048736707,1.0004206215409355,
151,3,1,first,0.9096310777940992,0.40255734811232896,16,0.510740378905099,0.21334773319979264,
151,3,1,last,0.9096310777940992,0.40255734811232896,43,0.8469422705939924,0.8763714159685435,
151,3,2,first,0.9096310777940992,0.40255734811232896,62,0.8642487075841008,0.9105014368650501,
151,3,2,last,0.9096310777940992,0.40255734811232896,89,0.9052929510508938,0.9914447811249698,
151,3,3,first,0.9096310777940992,0.40255734811232896,105,0.9097921102182522,1.0003175720111828,
151,3,3,last,0.9096310777940992,0.40255734811232896,105,0.9097921102182522,1.0003175720111828,
152,3,1,first,0.8977440975216446,0.30507877796004645,21,0.42050306782815783,0.1947545875528741,
152,3,1,last,0.8977440975216446,0.30507877796004645,44,0.8729273297614635,0.9581268433615477,
152,3,2,first,0.8977440975216446,0.30507877796004645,60,0.7988886373907729,0.8332018816218294,
152,3,2,last,0.8977440975216446,0.30507877796004645,83,0.8921330771568077,0.9905325650419574,
152,3,3,first,0.8977440975216446,0.30507877796004645,104,0.899631904711647,1.0031852837135786,
152,3,3,last,0.8977440975216446,0.30507877796004645,104,0.899631904711647,1.0031852837135786,
153,4,1,first,0.8859772861442085,0.28574124769056314,16,0.4611601071945365,0.29224979552359964,
153,4,1,last,0.8859772861442085,0.28574124769056314,44,0.7998347799449371,0.8564856145239205,
153,4,2,first,0.8859772861442085,0.28574124769056314,41,0.5362728291205775,0.4173884361816143,
153,4,2,last,0.8859772861442085,0.28574124769056314,63,0.8664494314905966,0.967466374221847,
153,4,3,first,0.8859772861442085,0.28574124769056314,60,0.5628703267508847,0.461700166778179,
153,4,3,last,0.8859772861442085,0.28574124769056314,88,0.8823085247238535,0.9938878021556209,
153,4,4,first,0.8859772861442085,0.28574124769056314,104,0.882910021349204,0.994889902307588,
153,4,4,last,0.8859772861442085,0.28574124769056314,104,0.882910021349204,0.994889902307588,
154,3,1,first,0.7939600912485353,0.2550616708810103,17,0.25974851717597464,0.008697086719549031,
154,3,1,last,0.7939600912485353,0.2550616708810103,41,0.7604017026106702,0.9377278029225276,
154,3,2,first,0.7939600912485353,0.2550616708810103,56,0.6407380823158009,0.7156755278142436,
154,3,2,last,0.7939600912485353,0.2550616708810103,80,0.7796423423894167,0.9734314514238991,
154,3,3,first,0.7939600912485353,0.2550616708810103,97,0.7933319674765951,0.9988344301111296,
154,3,3,last,0.7939600912485353,0.2550616708810103,97,0.7933319674765951,0.9988344301111296,
155,4,1,first,0.9005202260376267,0.10584210961684765,17,0.3996244249115565,0.3696871843129404,
155,4,1,last,0.9005202260376267,0.10584210961684765,44,0.8260493300382777,0.9062879743879635,
155,4,2,first,0.9005202260376267,0.10584210961684765,21,0.4015975850134519,0.3721701520216556,
155,4,2,last,0.9005202260376267,0.10584210961684765,79,0.8837037098702337,0.9788385815339494,
155,4,3,first,0.9005202260376267,0.10584210961684765,56,0.5914446575397458,0.6110682273598352,
155,4,3,last,0.9005202260376267,0.10584210961684765,83,0.8953430238530882,0.9934851582325477,
155,4,4,first,0.9005202260376267,0.10584210961684765,100,0.9002647452749715,0.9996785103837944,
155,4,4,last,0.9005202260376267,0.10584210961684765,100,0.9002647452749715,0.9996785103837944,
156,3,1,first,0.8424208733745383,0.32270668512880757,23,0.4372398392809212,0.22037719335451386,
156,3,1,last,0.8424208733745383,0.32270668512880757,43,0.7541330437105396,0.8301223409697358,
156,3,2,first,0.8424208733745383,0.32270668512880757,63,0.788682858208564,0.8966008310310628,
156,3,2,last,0.8424208733745383,0.32270668512880757,83,0.8369712724166942,0.9895142347830852,
156,3,3,first,0.8424208733745383,0.32270668512880757,106,0.8408937197510676,0.9970615510255252,
156,3,3,last,0.8424208733745383,0.32270668512880757,106,0.8408937197510676,0.9970615510255252,
157,3,1,first,0.9179487936400337,0.40726959405769103,20,0.515227685211767,0.2114009954632363,
157,3,1,last,0.9179487936400337,0.40726959405769103,47,0.8797334276025098,0.9251675688597104,
157,3,2,first,0.9179487936400337,0.40726959405769103,59,0.7332612016603082,0.6383491003143037,
157,3,2,last,0.9179487936400337,0.40726959405769103,86,0.9065077274540849,0.9775963732313636,
157,3,3,first,0.9179487936400337,0.40726959405769103,106,0.9170287875559042,0.9981984657200021,
157,3,3,last,0.9179487936400337,0.40726959405769103,106,0.9170287875559042,0.9981984657200021,
158,3,1,first,0.8667564623040475,0.2134610138504858,21,0.38585295873064224,0.26388052341131624,
158,3,1,last,0.8667564623040475,0.2134610138504858,45,0.8077525096634854,0.909682590349845,
158,3,2,first,0.8667564623040475,0.2134610138504858,63,0.7630872531051585,0.841313437213916,
158,3,2,last,0.8667564623040475,0.2134610138504858,87,0.8610441372906787,0.9912561383568635,
158,3,3,first,0.8667564623040475,0.2134610138504858,108,0.8642447325404432,0.9961552927246778,
158,3,3,last,0.8667564623040475,0.2134610138504858,108,0.8642447325404432,0.9961552927246778,
159,3,1,first,0.9033892069465512,0.35772250288163326,24,0.528293612419981,0.31259211578732293,
159,3,1,last,0.9033892069465512,0.35772250288163326,42,0.8626170511437385,0.9252801105526827,
159,3,2,first,0.9033892069465512,0.35772250288163326,62,0.8713149737273413,0.9412201019774994,
159,3,2,last,0.9033892069465512,0.35772250288163326,80,0.8726093089168474,0.9435921272080366,
159,3,3,first,0.9033892069465512,0.35772250288163326,104,0.9058085708301185,1.004433775903027,
159,3,3,last,0.9033892069465512,0.35772250288163326,104,0.9058085708301185,1.004433775903027,
160,4,1,first,0.8889499505732108,0.35849524047288245,21,0.505010914651791,0.2762076976396291,
160,4,1,last,0.8889499505732108,0.35849524047288245,40,0.8113945269680416,0.8537944481810698,
160,4,2,first,0.8889499505732108,0.35849524047288245,39,0.5947696235601737,0.4454185787936602,
160,4,2,last,0.8889499505732108,0.35849524047288245,61,0.8414183704573491,0.9103946497018159,
160,4,3,first,0.8889499505732108,0.35849524047288245,60,0.7506875493968708,0.7393511669446964,
160,4,3,last,0.8889499505732108,0.35849524047288245,79,0.8806285005288651,0.9843126097555591,
160,4,4,first,0.8889499505732108,0.35849524047288245,100,0.889582031173558,1.001191582595671,
160,4,4,last,0.8889499505732108,0.35849524047288245,100,0.889582031173558,1.001191582595671,
161,3,1,first,0.9365982715743219,0.39341477133606867,19,0.47332272693757493,0.14711042505241181,
161,3,1,last,0.9365982715743219,0.39341477133606867,38,0.8965579205891389,0.9262857745722756,
161,3,2,first,0.9365982715743219,0.39341477133606867,56,0.7104921971011444,0.5837390598683466,
161,3,2,last,0.9365982715743219,0.39341477133606867,75,0.9358228585558528,0.9985724658091988,
161,3,3,first,0.9365982715743219,0.39341477133606867,94,0.9361025269202861,0.9990873348439,
161,3,3,last,0.9365982715743219,0.39341477133606867,94,0.9361025269202861,0.9990873348439,
162,3,1,first,0.932809381344513,0.42038519376887373,18,0.5261732930996815,0.206446342494698,
162,3,1,last,0.932809381344513,0.42038519376887373,43,0.9291353683229427,0.9928301334896923,
162,3,2,first,0.932809381344513,0.42038519376887373,57,0.90595138362543,0.947586397421729,
162,3,2,last,0.932809381344513,0.42038519376887373,82,0.9394635772740018,1.0129857178697417,
162,3,3,first,0.932809381344513,0.42038519376887373,100,0.9319288485706003,0.9982816330780977,
162,3,3,last,0.932809381344513,0.42038519376887373,100,0.9319288485706003,0.9982816330780977,
163,3,1,first,0.8839294496882174,0.3719288564261016,24,0.46531695122431965,0.18239841130498174,
163,3,1,last,0.8839294496882174,0.3719288564261016,39,0.8500959300514072,0.9339189835284245,
163,3,2,first,0.8839294496882174,0.3719288564261016,63,0.8619130259995041,0.956999222308631,
163,3,2,last,0.8839294496882174,0.3719288564261016,78,0.8829788002750867,0.9981432650164056,
163,3,3,first,0.8839294496882174,0.3719288564261016,102,0.8857314638002067,1.0035195547343179,
163,3,3,last,0.8839294496882174,0.3719288564261016,102,0.8857314638002067,1.0035195547343179,
164,4,1,first,0.7185959653579632,0.40246474754558403,27,0.4633585244938735,0.19262184029047497,
164,4,1,last,0.7185959653579632,0.40246474754558403,32,0.5960631610903248,0.6123989110738172,
164,4,2,first,0.7185959653579632,0.40246474754558403,38,0.5080572885054162,0.3340149121954173,
164,4,2,last,0.7185959653579632,0.40246474754558403,50,0.6789424957312953,0.8745664224461316,
164,4,3,first,0.7185959653579632,0.40246474754558403,56,0.5585113172365587,0.49361328745327127,
164,4,3,last,0.7185959653579632,0.40246474754558403,61,0.708334697855952,0.9675411129181771,
164,4,4,first,0.7185959653579632,0.40246474754558403,88,0.7159451741481766,0.9916149021025825,
164,4,4,last,0.7185959653579632,0.40246474754558403,88,0.7159451741481766,0.9916149021025825,
165,3,1,first,0.896738184698408,0.23741750332892375,21,0.44326865959655576,0.3122170471583808,
165,3,1,last,0.896738184698408,0.23741750332892375,45,0.8522114336550636,0.9324657146339512,
165,3,2,first,0.896738184698408,0.23741750332892375,61,0.6694372702818333,0.6552498338980588,
165,3,2,last,0.896738184698408,0.23741750332892375,85,0.9004863837767636,1.0056849408554425,
165,3,3,first,0.896738184698408,0.23741750332892375,106,0.8969051685571742,1.000253266526418,
165,3,3,last,0.896738184698408,0.23741750332892375,106,0.8969051685571742,1.000253266526418,
166,4,1,first,0.8138459147205434,0.20470897894870535,21,0.3039440534128622,0.16291094602302514,
166,4,1,last,0.8138459147205434,0.20470897894870535,29,0.5171496856775692,0.5129235946478439,
166,4,2,first,0.8138459147205434,0.20470897894870535,60,0.7538858193692888,0.9015654907294711,
166,4,2,last,0.8138459147205434,0.20470897894870535,47,0.648922760752072,0.7292511022016798,
166,4,3,first,0.8138459147205434,0.20470897894870535,78,0.7919218230932998,0.9640079424842897,
166,4,3,last,0.8138459147205434,0.20470897894870535,86,0.7739801415500264,0.9345536761450806,
166,4,4,first,0.8138459147205434,0.20470897894870535,107,0.8145685033047011,1.0011862498261448,
166,4,4,last,0.8138459147205434,0.20470897894870535,107,0.8145685033047011,1.0011862498261448,
167,3,1,first,0.9109389179188779,0.3482022591814391,22,0.46629954927267675,0.20986244321847064,
167,3,1,last,0.9109389179188779,0.3482022591814391,46,0.8457540142567643,0.8841644619201403,
167,3,2,first,0.9109389179188779,0.3482022591814391,62,0.7039427787467355,0.6321616230999401,
167,3,2,last,0.9109389179188779,0.3482022591814391,86,0.8880670772926975,0.9593560499906015,
167,3,3,first,0.9109389179188779,0.3482022591814391,108,0.9119292540037863,1.001759857065524,
167,3,3,last,0.9109389179188779,0.3482022591814391,108,0.9119292540037863,1.001759857065524,
168,3,1,first,0.9160499448691369,0.3669378575845188,23,0.5060176599199273,0.25328126179695637,
168,3,1,last,0.9160499448691369,0.3669378575845188,43,0.838670709121715,0.8590829858980789,
168,3,2,first,0.9160499448691369,0.3669378575845188,69,0.8660167896748552,0.9088835296966458,
168,3,2,last,0.9160499448691369,0.3669378575845188,89,0.8703297293594869,0.9167379182349848,
168,3,3,first,0.9160499448691369,0.3669378575845188,112,0.9168265475790836,1.0014142881352093,
168,3,3,last,0.9160499448691369,0.3669378575845188,112,0.9168265475790836,1.0014142881352093,
169,3,1,first,0.9533332633883294,0.3997943737569566,20,0.3971108527469289,-0.004847935818592166,
169,3,1,last,0.9533332633883294,0.3997943737569566,37,0.9204670843491892,0.9406253478214923,
169,3,2,first,0.9533332633883294,0.3997943737569566,65,0.8993856264781035,0.9025404756183398,
169,3,2,last,0.9533332633883294,0.3997943737569566,82,0.9424681003712996,0.9803714549771464,
169,3,3,first,0.9533332633883294,0.3997943737569566,102,0.9520697979646353,0.9977174766807524,
169,3,3,last,0.9533332633883294,0.3997943737569566,102,0.9520697979646353,0.9977174766807524,
170,3,1,first,0.906095090841974,0.40388665487814024,22,0.5163527870942144,0.2239431362801188,
170,3,1,last,0.906095090841974,0.40388665487814024,38,0.88863187696682,0.9652271594330374,
170,3,2,first,0.906095090841974,0.40388665487814024,55,0.725434491212923,0.6402676922733708,
170,3,2,last,0.906095090841974,0.40388665487814024,71,0.894661377414832,0.9772331314881268,
170,3,3,first,0.906095090841974,0.40388665487814024,93,0.9033483817513265,0.9945307388447665,
170,3,3,last,0.906095090841974,0.40388665487814024,93,0.9033483817513265,0.9945307388447665,
171,3,1,first,0.8652746646088209,0.2639211247862556,23,0.45687064709987424,0.32085871211558864,
171,3,1,last,0.8652746646088209,0.2639211247862556,39,0.8019251901456794,0.8946551898874109,
171,3,2,first,0.8652746646088209,0.2639211247862556,65,0.7662170857794208,0.8352756369262783,
171,3,2,last,0.8652746646088209,0.2639211247862556,81,0.856718321396146,0.9857715259891885,
171,3,3,first,0.8652746646088209,0.2639211247862556,104,0.8683766683935228,1.005158369543509,
171,3,3,last,0.8652746646088209,0.2639211247862556,104,0.8683766683935228,1.005158369543509,
172,4,1,first,0.9240371641915289,0.42129322559934007,20,0.5408614971250242,0.23783135379116804,
172,4,1,last,0.9240371641915289,0.42129322559934007,38,0.8810192820557371,0.914433812456789,
172,4,2,first,0.9240371641915289,0.42129322559934007,41,0.5119618127654981,0.1803474496779677,
172,4,2,last,0.9240371641915289,0.42129322559934007,56,0.8821059182239886,0.9165952232363886,
