row,stim_idx,claim_idx,n_claims,split,has_det,n_tok_claim,n_tok_corrupt,n_tok_paraphrase,d_corr_T_last,d_para_T_last,d_det_T_last,d_corr_T_mean,d_para_T_mean,d_det_T_mean,d_corr_AR,d_para_AR,d_det_AR,S_T_last,S_det_T_last,ratio_T_last,S_T_mean,S_det_T_mean,ratio_T_mean,S_AR,S_det_AR,ratio_AR,claim,corrupt,paraphrase,corrupt_det
432,127,0,3,eval,True,21,21,15,0.0022114042028797964,0.09243646402666861,0.008703223610505462,3.152421734498034e-05,0.0012353077813630486,7.051358076670677e-05,0.00881569635747792,0.10513992451524867,0.019858587321737065,-0.09022505982378881,-0.08373324041616315,0.023923504930281517,-0.0012037835640180683,-0.0011647942005963419,0.025519322245502466,-0.09632422815777075,-0.08528133719351161,0.08384727683725282,"Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.","Literary reference format with a book description structure, establishing a historical novel about American radicalism and feminism.",A literary format for a historical novel that explores British radicalism and feminism.,"Literary reference format with a book description structure, establishing a historical novel about Cricket radicalism and feminism."
433,127,1,3,eval,True,54,52,50,0.03852047365142708,0.08538698992114158,-2.220446049250313e-16,0.0003930957646821609,0.0013137481351217506,1.1102230246251565e-16,0.041919062826528575,0.10780446084243123,-2.220446049250313e-16,-0.0468665162697145,-0.0853869899211418,0.45112813658149015,-0.0009206523704395897,-0.0013137481351216396,0.29921699157786513,-0.06588539801590265,-0.10780446084243145,0.3888434903245624,"The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence.","The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""cynical and malicious"" woman involved in a cult of violence.","The sentence ""The novel features a British woman called Jean Halliday, a naive and idealistic young activist"" conveys the same characterization, suggesting a similar background for a 'naive and well-intentioned' woman engaged with a violent movement.","The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence."
435,128,0,3,eval,True,26,26,27,0.024486252669404407,0.07662565663389065,0.019267432090908643,1.2118311972897367e-05,0.0010069152769632828,7.578686382314626e-05,0.0018915403061209313,0.03917409186997722,0.007998199720534283,-0.05213940396448624,-0.057358224542982006,0.31955683964180764,-0.0009947969649903854,-0.0009311284131401365,0.012035086019793561,-0.03728255156385629,-0.03117589214944294,0.04828549216658666,"Historical/academic image description format with numbered facts about a Turkish archaeological site, listing artifacts and evidence of Roman occupation in India.","Historical/academic image description format with numbered facts about a Turkish archaeological site, listing artifacts and evidence of Roman occupation in Turkey.","A historical/academic format for describing images detailing numbered facts about a Turkish archaeological site, including artifacts and signs of Roman presence in India.","Historical/academic image description format with numbered facts about a Australian archaeological site, listing artifacts and evidence of Roman occupation in India."
436,128,1,3,eval,True,45,45,46,0.028420251729640134,0.03081964011270577,0.008949176027379324,6.813373743774775e-05,0.00041822428227011876,0.00037044127371599345,0.0030549135159217977,0.019278320196055354,0.004456863403700773,-0.002399388383065637,-0.021870464085326446,0.9221474237112698,-0.000350090544832371,-4.778300855412532e-05,0.16291195974542239,-0.016223406680133556,-0.014821456792354581,0.15846367758467259,"The phrase ""The pottery shows Greek pottery , Black glazed ware"" lists specific items (""Hellenistic pottery, Samian ware"") suggesting continuation of a comma-separated list of ceramic or cultural artifacts associated with the trader's belongings.","The phrase ""The pottery shows Greek pottery, Black glazed ware"" lists specific items (""Hellenistic pottery, Samian ware"") suggesting continuation of a comma-separated list of ceramic or cultural artifacts associated with the trader's animals.","The phrase ""The pottery shows Greek pottery, Black glazed ware"" indicates specific items (Hellenistic pottery, Samian ware), implying a continuation of a comma-separated list of ceramic or cultural artifacts related to the trader's possessions.","The phrase ""Island pottery shows Greek pottery , Black glazed ware"" lists specific items (""Hellenistic pottery, Samian ware"") suggesting continuation of a comma-separated list of ceramic or cultural artifacts associated with the trader's belongings."
437,128,2,3,eval,True,65,65,67,0.001039659934266579,0.161508484436391,0.004898913221778156,2.3366759262621883e-05,0.001247937026611745,0.00034836143590866175,0.0018084430963800635,0.010288601887740167,0.0024386078841925896,-0.1604688245021244,-0.15660957121461283,0.006437184633950559,-0.0012245702673491232,-0.0008995755907030833,0.018724309612051994,-0.008480158791360104,-0.007849994003547578,0.17577151065928528,"Final token ""ware"" ends mid-item (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed ware""), strongly expecting continuation like ""and other items,"" or "" , Greek pottery"" or ""and other decorative items"" completing the enumeration of cultural artifacts.","Final token ""ware"" ends mid-item (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed bricks""), strongly expecting continuation like ""and other items,"" or "" , Greek pottery"" or ""and other decorative items"" completing the enumeration of cultural artifacts.","The final token ""ware"" is mid-item in (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed ware""), with strong anticipation for continuation like ""and other items,"" or ""Greek pottery,"" or ""and other decorative items"" to complete the artifact enumeration.","Final token ""ware"" ends mid-item (""Star ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed ware""), strongly expecting continuation like ""and other items,"" or "" , Greek pottery"" or ""and other decorative items"" completing the enumeration of cultural artifacts."
438,129,0,3,eval,False,23,23,26,0.06804204988174911,0.10492249859529013,,0.00010074913971414023,0.0013679191171560579,,0.004198185763098161,0.10464884386567541,,-0.036880448713541014,,0.6484981847811567,-0.0012671699774419176,,0.07365138658461073,-0.10045065810257725,,0.04011688622653916,"British football history blog format with historical narrative detailing a club's evolution, listing early footballing activities and founding context.","British football history blog format with historical narrative detailing a club's evolution, listing early basketballing activities and founding context.","A blog format chronicling British football history, providing a narrative on a club's development, including early football activities and founding details.",
439,129,1,3,eval,True,51,51,51,0.0003187520477958561,0.05842863414127941,0.00013001768801723657,1.5564069137607994e-05,0.0012483601203308048,6.3531275731332215e-06,0.005864263934740266,0.019156619301661126,0.00169678570898113,-0.058109882093483556,-0.058298616453262175,0.005455408165542929,-0.0012327960511931968,-0.0012420069927576716,0.012467611616336837,-0.01329235536692086,-0.017459833592679996,0.3061220689514751,"The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Cricket Club"" establishes a chronological pattern describing the club's name change and founding membership shift.","The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Rugby Club"" establishes a chronological pattern describing the club's name change and founding membership shift.","The phrase ""The club began as a Social Club in Glasgow, later transformed into the Glasgow Football Club, and in 1875 reorganized as the Glasgow Cricket Club"" outlines a sequential timeline of the club's name changes and initial membership evolution.","The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1882 formed as Glasgow Cricket Club"" establishes a chronological pattern describing the club's name change and founding membership shift."
440,129,2,3,eval,True,63,63,67,0.001185498285205866,0.16946406573317963,0.019390907883105823,0.00011255266479459625,0.0024592823154254706,0.0007320935026915443,0.005769559659348111,0.02049985618138983,0.050622692383399004,-0.16827856744797376,-0.1500731578500738,0.006995573250747019,-0.0023467296506308744,-0.0017271888127339263,0.04576646775712855,-0.01473029652204172,0.030122836202009173,0.2814439090839003,"Final token ""Club"" ends mid-sentence (""as Glasgow Cricket Club as Glasgow Football Club""), part of a clause defining the earlier membership's name change (""when it became Glasgow Cricket Club, forming Glasgow Football Club""), expecting continuation like ""it"" or ""a purely local club"" or ""and began its own.""","Final token ""Club"" ends mid-sentence (""as Glasgow Cricket Club as Glasgow Hockey Club""), part of a clause defining the earlier membership's name change (""when it became Glasgow Cricket Club, forming Glasgow Hockey Club""), expecting continuation like ""it"" or ""a purely local club"" or ""and began its own.""","The concluding term ""Club"" is mid-sentence (""as Glasgow Cricket Club as Glasgow Football Club""), part of a clause that defines the prior membership's name alteration (""when it became Glasgow Cricket Club, forming Glasgow Football Club""), anticipating further description such as ""it"" or ""a purely local club"" or ""and began its own.""","Final token ""Gardens"" ends mid-sentence (""as Glasgow Cricket Club as Glasgow Football Club""), part of a clause defining the earlier membership's name change (""when it became Glasgow Cricket Club, forming Glasgow Football Club""), expecting continuation like ""it"" or ""a purely local club"" or ""and began its own."""
441,130,0,5,eval,False,22,22,24,0.08445486225035093,0.11913496047010808,,6.0107466991921044e-05,0.00119920646806837,,0.0159680875797783,0.05570586664648047,,-0.03468009821975715,,0.7089007451472763,-0.001139099001076449,,0.050122700796252,-0.03973777906670217,,0.2866500162561814,"Scientific chemistry blog format with structured historical narrative describing a compound's reactivity, detailing a pioneering synthetic methodology.","Scientific chemistry blog format with structured historical narrative describing a compound's reactivity, detailing a failing synthetic methodology.",A scientific blog on chemistry featuring a structured historical account that details a compound's reactivity and outlines a pioneering synthetic approach.,
442,130,1,5,eval,True,33,32,29,0.34073167197466203,0.2293675759715581,0.00041549602951851394,4.7887758585662965e-05,0.0020773022792506257,7.303251417067891e-06,0.0177305546646489,0.057388918092840635,0.0016734707692371842,0.11136409600310393,-0.2289520799420396,1.4855267599676478,-0.0020294145206649628,-0.002069999027833558,0.02305285998287076,-0.039658363428191734,-0.05571544732360345,0.3089543287079465,"The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Pd catalysis.","The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Cu catalysis.""",The Schmid group's first documented application in 1965 involved the creation of a heterocyclic ring through Pd catalysis.,"The sentence ""The first reported use of the Schmid group in 1972 was the formation of a heterocyclic ring via Pd catalysis."
443,130,2,5,eval,False,23,23,25,0.013313256798588857,0.17659246856398414,,1.1403175629753903e-05,0.0009607449671341639,,0.006767189441052368,0.11933814426103961,,-0.16327921176539528,,0.07538972022334639,-0.00094934179150441,,0.01186909743984274,-0.11257095481998725,,0.05670600530078509,"The original work noted..."" establishes a historical sequence with a specific finding about the reaction conditions and pioneers' initial results.","The original work noted..."" establishes a historical sequence with a specific finding about the reaction conditions and pioneers' initial failures.",The original work... outlines a chronological history including a particular discovery regarding the reaction settings and the trailblazers' early outcomes.,
445,130,4,5,eval,False,31,31,36,0.0037258741064724044,0.31532822375061553,,7.455680588586144e-05,0.0040406743121927935,,0.004882066111147831,0.3080817978898055,,-0.31160234964414313,,0.011815859875007878,-0.003966117506306932,,0.018451575189043373,-0.30319973177865767,,0.0158466554810682,"The""), immediately requiring a noun phrase like ""result was expanded to include"" or ""original compound showed a unique product selectivity"" or similar historical detail.","The""), immediately requiring a noun phrase like ""result was expanded to include"" or ""original compound showed a unique reactivity pattern"" or similar historical detail.","The sentence needed to be modified by adding a noun phrase such as ""the result was expanded to encompass"" or ""the initial mixture demonstrated distinctive reaction outcomes,"" among other historical specifics.",
446,131,0,3,eval,True,24,24,28,0.007533087274524175,0.052392065188990755,0.06572739948694417,4.407554888463672e-05,0.001574457885337388,0.00014982534747642884,0.00879029744667248,0.15097524270965323,0.014191281934400557,-0.04485897791446658,0.013335334297953416,0.14378298025379455,-0.0015303823364527513,-0.0014246325378609592,0.027994111049335458,-0.14218494526298076,-0.13678396077525268,0.05822343643174309,"Wikipedia-style taxonomic entry with structured botanical descriptions, listing characteristics of a plant species with Latin names and scientific classifications.","Wikipedia-style taxonomic entry with structured botanical descriptions, listing characteristics of an animal species with Latin names and scientific classifications.","A structured botanical description in a Wikipedia-like taxonomic format, detailing the characteristics of a plant species along with its Latin name and scientific classification.","Wikipedia-style taxonomic entry with structured botanical descriptions, listing characteristics of a plant species with City names and scientific classifications."
447,131,1,3,eval,True,47,47,48,0.006664134296661239,0.08388288210052042,0.004151795725797269,8.127683526870655e-05,0.0007971934546883164,0.0002525686355676626,0.007734193921727361,0.024470702269382305,0.034741464133199895,-0.07721874780385918,-0.07973108637472315,0.07944570012121573,-0.0007159166194196098,-0.0005446248191206537,0.10195371624129033,-0.016736508347654944,0.01027076186381759,0.316059336450036,"The sentence ""The species was placed in a genus group (clade)"" introduces a technical term (""genotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics.","The sentence ""The species was placed in a genus group (clade)"" introduces a technical term (""phenotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics.","The sentence ""The species was assigned to a genus cluster (clade)"" incorporates a technical term (""genotype""), within its definition, and continues the parenthetical description of evolutionary subgroups through a taxonomic rank in phylogenetics.","The sentence ""Japanese species was placed in a genus group (clade)"" introduces a technical term (""genotype""), mid-definition, continuing the parenthetical clause describing evolutionary subgroups using a taxonomic rank concept from phylogenetics."
448,131,2,3,eval,False,64,64,68,0.031818618482830185,0.1291403769035565,,0.0005296129157488227,0.0018332546145417572,,0.07919308359338106,0.01689516120454626,,-0.09732175842072632,,0.2463878396962763,-0.0013036416987929345,,0.2888921765410123,0.0622979223888348,,4.687323348656257,"Final token "" ( "" opens a parenthetical term mid-sentence (""the clade (""), part of a definition clause listing a taxonomic concept (""a clade (""), expecting continuation like ""subgroup)"" or ""taxonomic subgroup)"" or ""hypothetical cluster of related species)"" completing the technical term.","Final token "" [ "" opens a parenthetical term mid-sentence (""the clade [""), part of a definition clause listing a taxonomic concept (""a clade [""), expecting continuation like ""subgroup]"" or ""taxonomic subgroup]"" or ""hypothetical cluster of related species]"" completing the technical term.","The final token ""("" initiates a parenthetical term within a sentence (""the clade (""), which is part of a definition clause for a taxonomic concept (""a clade (""), anticipating further specification such as ""subgroup)"", ""taxonomic subgroup)"", or ""hypothetical cluster of related species)"" to complete the technical term.",
449,132,0,3,eval,True,28,28,26,0.02369896716758546,0.20745435112300292,0.02175625487724331,8.24425807404161e-05,0.0007746158457303531,0.00022749712544112288,0.009629224728631036,0.0343502315977231,0.020759467139408128,-0.18375538395541746,-0.18569809624575961,0.11423702149073736,-0.000692173264989937,-0.0005471187202892303,0.10643027920850807,-0.024721006869092066,-0.013590764458314974,0.2803248851827045,"Wiki article format with structured entries describing a Japanese anime series, detailing plot and media history of the manga ""The Adventures of Tintin.""","Wiki article format with structured entries describing a French anime series, detailing plot and media history of the manga ""The Adventures of Tintin.""","A structured Wiki article format describing the Japanese anime series ""The Adventures of Tintin,"" including its plot and manga media history.","Wiki article format with structured entries describing a Jackson anime series, detailing plot and media history of the manga ""The Adventures of Tintin."""
450,132,1,3,eval,True,38,39,39,0.017775095955578468,0.03521893146026189,0.00506443427446579,9.491642921910515e-05,0.0004083825792253748,0.0003985627463638508,0.0186926705878957,0.023324145471201763,0.06314246546843538,-0.017443835504683425,-0.030154497185796103,0.5047028748056824,-0.00031346615000626965,-9.819832861523992e-06,0.2324203676835183,-0.004631474883306064,0.03981831999723362,0.8014300292791207,"The sentence ""Critical reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with praise or analysis of the novel's qualities or reception among audiences.","The sentence ""Critical reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with criticism or analysis of the novel's flaws or poor reception among audiences.","The sentence ""Critical reception of the film was mixed; reviewers"" indicates a concluding part that will list reactions or reviews, probably including praise or an analysis of the film's qualities or audience reception.","The sentence ""Poland reception of the film was mixed; reviewers"" signals a concluding clause listing reactions or reviews, likely continuing with praise or analysis of the novel's qualities or reception among audiences."
451,132,2,3,eval,True,61,61,65,0.004203692396389513,0.15452727119480092,0.03092641972307264,0.00018990717302769244,0.0014028428443431107,0.0012545574552718097,0.006473395145702998,0.02214688305512591,0.02799229526436131,-0.1503235787984114,-0.12360085147172828,0.027203563253830026,-0.0012129356713154182,-0.00014828538907130095,0.13537309171407405,-0.015673487909422912,0.005845412209235401,0.2922937340478134,"Final token ""Reviewers"" ends an incomplete noun phrase (""Reviewers""), part of a final clause (""Reviewers...""), immediately expecting a verb like ""have praised"" or ""found the work"" or ""of the novel have noted its"" or ""have described the series as generally positive or mixed.""","Final token ""Reviewers"" ends an incomplete noun phrase (""Reviewers""), part of a final clause (""Reviewers...""), immediately expecting a verb like ""hated"" or ""found the work"" or ""of the novel have noted its"" or ""have described the series as generally negative or mixed.""","Final token ""Reviewers"" concludes an unfinished noun phrase (""Reviewers""), part of a concluding clause (""Reviewers...""), and is anticipated to be followed by a verb such as ""have praised,"" ""found the work,"" ""of the novel have noted its,"" or ""have described the series as generally positive or mixed.""","Final token ""Holocaust"" ends an incomplete noun phrase (""Reviewers""), part of a final clause (""Reviewers...""), immediately expecting a verb like ""have praised"" or ""found the work"" or ""of the novel have noted its"" or ""have described the series as generally positive or mixed."""
452,133,0,3,eval,True,26,25,25,0.01994021623284381,0.12222318622819539,0.039678527712820544,7.330705571051421e-05,0.0012666203437040613,0.00020515726692171832,0.004877227239944326,0.032558178222912404,0.013803140383798262,-0.10228296999535158,-0.08254465851537485,0.1631459369387954,-0.001193313287993547,-0.001061463076782343,0.057876107923655766,-0.027680950982968078,-0.01875503783911414,0.14980037293708404,Wiki article format with Spanish language music biography structure detailing a Canadian hip hop album; listing facts about a song's performance and reception.,Wiki article format with Spanish language music biography structure detailing a Canadian country album; listing facts about a song's performance and reception.,A Spanish-language music biography in wiki format for a Canadian hip hop album; including details on a song's performance and reception.,Wiki article format with This language music biography structure detailing a Canadian hip hop album; listing facts about a song's performance and reception.
454,133,2,3,eval,True,58,56,60,0.01664927268850036,0.19797921116734696,0.008406866452485784,0.0004591527456713207,0.0019751973119174204,0.0002632153628457923,0.08114639087408038,0.02554175870233011,0.01776428933815677,-0.1813299384788466,-0.18957234471486117,0.08409606539156851,-0.0015160445662460997,-0.0017119819490716282,0.23245917909112518,0.05560463217175027,-0.0077774693641733395,3.177008749467107,"Final token ""complimented"" ends mid-clause (""They complimented""), part of a list of accomplishments (""The album's producers complimented...""), expecting noun phrases like ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style.""","Final token ""complimented"" ends mid-clause (""They criticized""), part of a list of accomplishments (""The album's producers criticized...""), expecting noun phrases like ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style.""","The concluding word ""complimented"" is mid-clause (""They complimented""), part of a list detailing accomplishments (""The album's producers complimented...""), anticipating noun phrases such as ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style.""","Final token ""complimented"" ends mid-clause (""Lancaster complimented""), part of a list of accomplishments (""The album's producers complimented...""), expecting noun phrases like ""the vocals,"" ""the song's lyrics and melody,"" or ""the artist's overall work and style."""
455,134,0,3,eval,True,25,25,22,0.0023063224592789755,0.16410123157043,0.006626159424655831,3.3011762767820585e-05,0.0010874188012779396,7.859538689158896e-05,0.013845679863181637,0.20794370544489316,0.02092731301135009,-0.16179490911115102,-0.15747507214577416,0.014054266608530196,-0.001054407038510119,-0.0010088234143863506,0.03035791061275105,-0.19409802558171152,-0.18701639243354307,0.06658378926911476,"Historical encyclopedia article format with structured quotation and attribution, listing Italian military figures with biographical context about Napoleon's political ideology.","Historical encyclopedia article format with structured quotation and attribution, listing German military figures with biographical context about Napoleon's political ideology.","Structured historical encyclopedia entry on Italian military leaders, including biographical details relevant to Napoleon's political beliefs and views.","Historical encyclopedia article format with structured quotation and attribution, listing States military figures with biographical context about Napoleon's political ideology."
456,134,1,3,eval,True,53,52,53,0.006658144423069556,0.04502898951012735,0.004777598257251658,8.831929872465949e-05,0.001073150566145431,0.00022137004575639718,0.18921830771712356,0.41073434544234944,0.001478593036611242,-0.03837084508705779,-0.04025139125287569,0.14786350960800687,-0.0009848312674207715,-0.0008517805203890338,0.0822990748091267,-0.22151603772522588,-0.4092557524057382,0.46068294462529236,"The phrase ""He was also Duke of Parma and Piacenza, and the cities of Mantua and Piac"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion.","The phrase ""He was also Duke of Parma and Piacenza, and the cities of Mantua and Paris"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion.","The sentence ""He was also Duke of Parma and Piacenza, as well as the municipalities of Mantua and Piacenza,"" indicates a complex Italian place name with a historical compilation of towns, implying a possibly misread or unclear Italian place name completion.","The phrase ""Marshall was also Duke of Parma and Piacenza, and the cities of Mantua and Piac"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion."
457,134,2,3,eval,True,58,60,60,0.009046396146355051,0.1394768328845556,0.02160625692189211,0.0002791690461749763,0.0030286714601249765,0.0011517750183758224,0.0036078416566415195,0.01346297531309737,0.04845950884541639,-0.13043043673820054,-0.11787057596266348,0.06485948927333844,-0.00274950241395,-0.001876896441749154,0.09217541415451398,-0.00985513365645585,0.03499653353231902,0.2679824907003769,"Final token ""Piac"" is a truncated word mid-list (""Piacenza e Piac""), part of a parenthetical example of extinct titles (""the bishops of Turin and Piacenza and Piacenza""), expecting ""enza"" or ""enza, Italy"" to complete.","Final token ""Piac"" is a truncated word mid-list (""Piacenza e Piac""), part of a parenthetical example of extinct titles (""the bishops of Turin and Piacenza and Piacenza""), expecting ""Pia"" or ""Pia, Italy"" to complete.","The final token ""Piac"" is a shortened term from a list (""Piacenza e Piac""), featured in an example of obsolete titles (like ""the bishops of Turin and Piacenza and Piacenza""), where ""enza"" or ""enza, Italy"" would typically follow.","Final token ""Tyrannosaurus"" is a truncated word mid-list (""Piacenza e Piac""), part of a parenthetical example of extinct titles (""the bishops of Turin and Piacenza and Piacenza""), expecting ""enza"" or ""enza, Italy"" to complete."
458,135,0,3,eval,True,25,25,28,0.0045014843713854225,0.06322835199740018,0.023929001539014894,5.18917016332221e-05,0.0006201508433073544,0.00014309250215849278,0.010290529665569537,0.04759007217325795,0.04114898925063459,-0.058726867626014756,-0.039299350458385285,0.07119408033235651,-0.0005682591416741323,-0.0004770583411488616,0.08367593496523544,-0.03729954250768841,-0.0064410829226233535,0.21623269719166432,"Wiki article format with biographical music article structure detailing a Canadian rock band's career, listing albums and influences with informal tone.","Wiki article format with biographical music article structure detailing a Canadian classical band's career, listing albums and influences with informal tone.","Wiki article format for a biographical music piece on a Canadian rock band, outlining their career, albums, and influences in an informal style.","Wiki article format with biographical music article structure detailing a In rock band's career, listing albums and influences with informal tone."
459,135,1,3,eval,True,50,50,50,0.009730677708276847,0.06653691400404704,0.014965989183636674,6.0010556308331964e-05,0.00032983671189090735,0.0005291306117930494,0.0025629820563992656,0.008802840728925787,0.011148955053555953,-0.056806236295770196,-0.05157092482041037,0.14624480040786064,-0.0002698261555825754,0.00019929389990214208,0.18194019690622037,-0.0062398586725265215,0.0023461143246301663,0.29115397350964306,"The sentence ""Later in his career, the band adopted a heavier style known as 'The Wall of Sound'"" describes a musical characteristic, mid-clause listing technical attributes (""a dense wall of sound""), suggesting continuation describing his production style or vocal techniques.","The sentence ""Later in his career, the band adopted a heavier style known as 'The Wall of Sound'"" describes a musical characteristic, mid-clause listing technical attributes (""a sparse wall of sound""), suggesting continuation describing his production style or vocal techniques.","The sentence ""Later in his career, the band adopted a heavier style called 'The Wall of Sound'"" outlines a musical feature, mid-clause detailing technical aspects (""a dense wall of sound""), indicating further description of their production style or vocal methods.","The sentence ""Asian in his career, the band adopted a heavier style known as 'The Wall of Sound'"" describes a musical characteristic, mid-clause listing technical attributes (""a dense wall of sound""), suggesting continuation describing his production style or vocal techniques."
460,135,2,3,eval,False,59,59,60,0.003755013006221386,0.15405863368874462,,0.00034516542631157776,0.001595961548864877,,0.025583403952863737,0.040537728098025694,,-0.15030362068252323,,0.024373921255253374,-0.0012507961225532993,,0.21627427462589913,-0.014954324145161957,,0.6311010792464643,"Final token ""sound"" ends an incomplete noun phrase (""a wall of sound""), part of a parenthetical description clause (""characterized by a dense wall of sound""), strongly expecting continuation like ""and dense instrumentation"" or ""with layered vocals"" or ""is combined with intense overdubbing.""","Final token ""sound"" ends an incomplete noun phrase (""a wall of sound""), part of a parenthetical description clause (""characterized by a sparse wall of sound""), strongly expecting continuation like ""and minimal instrumentation"" or ""with thin vocals"" or ""is combined with light overdubbing.""","The final token ""sound"" concludes an unfinished noun phrase (""a wall of sound""), which is part of a parenthetical description clause (""characterized by a dense wall of sound""), suggesting it likely continues with ""and dense instrumentation,"" ""layered vocals,"" or ""intense overdubbing.""",
461,136,0,3,eval,True,27,29,29,0.019807548020270183,0.029486391678818058,0.019764399173966996,0.00014917263717084683,0.0008643203441689451,7.498029179964227e-05,0.02141693318515092,0.06264071103426327,0.021093534268081804,-0.009678843658547875,-0.009721992504851062,0.6717521843983101,-0.0007151477069980983,-0.0007893400523693028,0.1725895244479964,-0.04122377784911235,-0.04154717676618147,0.3419011826579725,"Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Global warming"" song.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a non-fictional ""Global warming"" song.","A wiki-formatted article with numbered sections and bullet points detailing events, creating a structured encyclopedia style about a fictional ""Global Warming"" song.","Wiki-style formatted article with numbered sections and bullet points listing events, establishing a structured encyclopedia format about a fictional ""Roman warming"" song."
462,136,1,3,eval,True,44,44,41,0.00347329711232669,0.06972175298469496,0.015559580671521855,2.954706023938769e-05,0.000888425551080374,0.0006057156460183011,0.002953285588231269,0.031650696327886974,0.01083290679470994,-0.06624845587236827,-0.05416217231317311,0.04981654883360626,-0.0008588784908409863,-0.00028270990506207294,0.033257778553821254,-0.028697410739655704,-0.020817789533177034,0.09330870820776135,"The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events.","The phrase "" = = = Section : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""Second derivative"" section's content about the timeline's events.","The phrase "" = = = Section : The timeline = "" indicates a section header format, suggesting that the following text will define or describe the content related to the timeline in the ""First derivative"" section.","The phrase "" = = = Hawaiian : The timeline = "" signals a section header pattern, strongly implying the next tokens continue with the definition or description of the ""First derivative"" section's content about the timeline's events."
463,136,2,3,eval,True,63,64,68,0.006997224956198589,0.0849333386270682,0.008707921021015919,0.00012300320597180558,0.0011189920242534734,0.0006504168181553638,0.007875406207017654,0.008354837715685792,0.008775962186003738,-0.07793611367086961,-0.07622541760605228,0.08238490408251276,-0.0009959888182816679,-0.00046857520609810965,0.10992321956348723,-0.0004794315086681378,0.0004211244703179462,0.9426162990852558,"Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition.","Final token "" = "" closes a header label ("" = First derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section contradicts the following:"" to complete the section header and introduce the mathematical definition.","Final token "" = "" concludes a header label ("" = First derivative = ""), which is part of a secondary section header ("" = Timeline section = ""), and is followed by an expected continuation such as ""s"" or ""The following"" or ""..."" or ""This section describes the following:"" to finalize the section header and introduce the mathematical definition.","Final token "" = "" closes a header label ("" = English derivative = ""), part of a second section header structure ("" = Timeline section = ""), immediately expecting continuation like ""s"" or "" ""The following"" or ""..."" or "" This section describes the following:"" to complete the section header and introduce the mathematical definition."
