stim_idx,layer,topic_true,topic_foreign,foreign_stim_idx,true_noinj,foreign_noinj,t2a_true,t2a_foreign,error,n_tok_true,n_tok_foreign,true,foreign,true_swap,foreign_swap,true_corr,foreign_corr
96,24,Joe Nathan,Elgin Cathedral,196,-23.934261322021484,-17.989850997924805,-15.00938606262207,-34.923587799072266,,2,3,-14.233843803405762,-36.426509857177734,-32.807830810546875,-17.88480567932129,9.700417518615723,-18.43665885925293
96,27,Joe Nathan,Elgin Cathedral,196,-23.934261322021484,-17.989850997924805,-15.00938606262207,-34.923587799072266,,2,3,-12.420411109924316,-31.39643096923828,-34.82987594604492,-36.72515869140625,11.513850212097168,-13.406579971313477
97,16,2011 – 12 Columbus Blue Jackets season,Islais Creek,197,-43.574790954589844,-30.67801856994629,-37.1790885925293,-36.65154266357422,,13,3,-32.67733383178711,-37.03415298461914,-56.955352783203125,-26.058462142944336,10.897457122802734,-6.356134414672852
97,20,2011 – 12 Columbus Blue Jackets season,Islais Creek,197,-43.574790954589844,-30.67801856994629,-37.1790885925293,-36.65154266357422,,13,3,-37.1790885925293,-36.65154266357422,-66.86380004882812,-23.37431526184082,6.395702362060547,-5.97352409362793
97,24,2011 – 12 Columbus Blue Jackets season,Islais Creek,197,-43.574790954589844,-30.67801856994629,-37.1790885925293,-36.65154266357422,,13,3,-43.83034896850586,-35.649662017822266,-67.4218978881836,-20.506866455078125,-0.2555580139160156,-4.971643447875977
97,27,2011 – 12 Columbus Blue Jackets season,Islais Creek,197,-43.574790954589844,-30.67801856994629,-37.1790885925293,-36.65154266357422,,13,3,-57.8692741394043,-39.43572235107422,-73.61489868164062,-27.74330711364746,-14.294483184814453,-8.75770378112793
98,16,Skye,"14.1 years), 115mCd (t1 / 2",198,-19.02553939819336,-129.0928955078125,-24.68005752563477,-127.06482696533205,,2,19,-18.862424850463867,-123.40348815917969,-22.922607421875,-126.4267578125,0.1631145477294922,5.6894073486328125
98,20,Skye,"14.1 years), 115mCd (t1 / 2",198,-19.02553939819336,-129.0928955078125,-24.68005752563477,-127.06482696533205,,2,19,-24.680057525634766,-127.06482696533203,-24.000415802001953,-128.06748962402344,-5.654518127441406,2.0280685424804688
98,24,Skye,"14.1 years), 115mCd (t1 / 2",198,-19.02553939819336,-129.0928955078125,-24.68005752563477,-127.06482696533205,,2,19,-23.230640411376953,-134.05918884277344,-28.01874351501465,-128.33209228515625,-4.205101013183594,-4.9662933349609375
98,27,Skye,"14.1 years), 115mCd (t1 / 2",198,-19.02553939819336,-129.0928955078125,-24.68005752563477,-127.06482696533205,,2,19,-24.798160552978516,-126.9620590209961,-20.27933120727539,-117.97549438476562,-5.772621154785156,2.1308364868164062
99,16,Maggie Simpson,Superman: Escape from Krypton,199,-21.16152572631836,-30.474802017211914,-22.465492248535156,-31.544897079467773,,2,6,-22.941181182861328,-30.145023345947266,-27.85244369506836,-32.20876693725586,-1.7796554565429688,0.32977867126464844
99,20,Maggie Simpson,Superman: Escape from Krypton,199,-21.16152572631836,-30.474802017211914,-22.465492248535156,-31.544897079467773,,2,6,-22.465492248535156,-31.544897079467773,-26.50674819946289,-31.583236694335938,-1.3039665222167969,-1.0700950622558594
99,24,Maggie Simpson,Superman: Escape from Krypton,199,-21.16152572631836,-30.474802017211914,-22.465492248535156,-31.544897079467773,,2,6,-21.880151748657227,-36.14373016357422,-28.592769622802734,-31.675352096557617,-0.7186260223388672,-5.668928146362305
99,27,Maggie Simpson,Superman: Escape from Krypton,199,-21.16152572631836,-30.474802017211914,-22.465492248535156,-31.544897079467773,,2,6,-31.48189926147461,-45.053367614746094,-32.861881256103516,-36.120399475097656,-10.32037353515625,-14.57856559753418
100,16,Politics of Croatia,Tropical Storm Brenda (1960),0,-23.3262939453125,-34.351749420166016,-15.644479751586914,-64.1734848022461,,3,9,-17.801603317260742,-53.884925842285156,-41.382652282714844,-38.99379348754883,5.524690628051758,-19.53317642211914
100,20,Politics of Croatia,Tropical Storm Brenda (1960),0,-23.3262939453125,-34.351749420166016,-15.644479751586914,-64.1734848022461,,3,9,-15.644479751586914,-64.1734848022461,-44.78202819824219,-35.46272277832031,7.681814193725586,-29.821735382080078
100,24,Politics of Croatia,Tropical Storm Brenda (1960),0,-23.3262939453125,-34.351749420166016,-15.644479751586914,-64.1734848022461,,3,9,-12.566267967224121,-60.68763732910156,-44.78479766845703,-30.696125030517578,10.760025978088379,-26.335887908935547
100,27,Politics of Croatia,Tropical Storm Brenda (1960),0,-23.3262939453125,-34.351749420166016,-15.644479751586914,-64.1734848022461,,3,9,-23.151077270507812,-55.59429931640625,-41.63600540161133,-38.326072692871094,0.1752166748046875,-21.242549896240234
101,16,DuMont Television Network,Hoover Dam,1,-27.479890823364258,-21.037670135498047,-21.754222869873047,-26.984270095825195,,4,2,-23.07737922668457,-24.467144012451172,-31.837339401245117,-15.747529029846191,4.4025115966796875,-3.429473876953125
101,20,DuMont Television Network,Hoover Dam,1,-27.479890823364258,-21.037670135498047,-21.754222869873047,-26.984270095825195,,4,2,-21.754222869873047,-26.984270095825195,-38.21002960205078,-14.450244903564453,5.725667953491211,-5.946599960327148
101,24,DuMont Television Network,Hoover Dam,1,-27.479890823364258,-21.037670135498047,-21.754222869873047,-26.984270095825195,,4,2,-17.507917404174805,-29.888906478881836,-42.407649993896484,-13.081032752990723,9.971973419189453,-8.851236343383789
101,27,DuMont Television Network,Hoover Dam,1,-27.479890823364258,-21.037670135498047,-21.754222869873047,-26.984270095825195,,4,2,-29.28225326538086,-32.06157302856445,-47.107635498046875,-17.01800537109375,-1.8023624420166016,-11.023902893066406
102,16,Sarnia,Cape lobster,2,-22.0978946685791,-29.520832061767578,-16.839923858642578,-39.864593505859375,,3,2,-17.874601364135742,-35.36430358886719,-22.971485137939453,-24.50991439819336,4.223293304443359,-5.843471527099609
102,20,Sarnia,Cape lobster,2,-22.0978946685791,-29.520832061767578,-16.839923858642578,-39.864593505859375,,3,2,-16.839923858642578,-39.864593505859375,-23.043060302734375,-19.08112907409668,5.257970809936523,-10.343761444091797
102,24,Sarnia,Cape lobster,2,-22.0978946685791,-29.520832061767578,-16.839923858642578,-39.864593505859375,,3,2,-15.179632186889648,-37.917808532714844,-21.994857788085938,-22.985403060913086,6.918262481689453,-8.396976470947266
102,27,Sarnia,Cape lobster,2,-22.0978946685791,-29.520832061767578,-16.839923858642578,-39.864593505859375,,3,2,-25.487548828125,-38.463951110839844,-18.383874893188477,-29.647117614746094,-3.3896541595458984,-8.943119049072266
103,16,Why Does It Hurt So Bad,June 1941 uprising in eastern Herzegovina,3,-40.40462875366211,-59.764278411865234,-41.376441955566406,-82.71575164794922,,6,12,-43.77139663696289,-75.48216247558594,-40.76997756958008,-45.7606315612793,-3.3667678833007812,-15.717884063720703
103,20,Why Does It Hurt So Bad,June 1941 uprising in eastern Herzegovina,3,-40.40462875366211,-59.764278411865234,-41.376441955566406,-82.71575164794922,,6,12,-41.376441955566406,-82.71575164794922,-43.308040618896484,-45.60056686401367,-0.9718132019042969,-22.951473236083984
103,24,Why Does It Hurt So Bad,June 1941 uprising in eastern Herzegovina,3,-40.40462875366211,-59.764278411865234,-41.376441955566406,-82.71575164794922,,6,12,-45.16072463989258,-91.20381927490234,-45.54397964477539,-56.358245849609375,-4.756095886230469,-31.43954086303711
103,27,Why Does It Hurt So Bad,June 1941 uprising in eastern Herzegovina,3,-40.40462875366211,-59.764278411865234,-41.376441955566406,-82.71575164794922,,6,12,-36.7225341796875,-67.76388549804688,-47.26811218261719,-64.77639770507812,3.6820945739746094,-7.999607086181641
104,16,Martin Keamy,Pokiri,4,-39.47969055175781,-28.05255889892578,-34.23883056640625,-36.410587310791016,,3,2,-30.15287971496582,-30.094215393066406,-36.52114486694336,-31.859256744384766,9.326810836791992,-2.041656494140625
104,20,Martin Keamy,Pokiri,4,-39.47969055175781,-28.05255889892578,-34.23883056640625,-36.410587310791016,,3,2,-34.23883056640625,-36.410587310791016,-43.84767150878906,-32.34528350830078,5.2408599853515625,-8.358028411865234
104,24,Martin Keamy,Pokiri,4,-39.47969055175781,-28.05255889892578,-34.23883056640625,-36.410587310791016,,3,2,-32.48247528076172,-35.26234817504883,-38.08533477783203,-32.31513595581055,6.997215270996094,-7.209789276123047
104,27,Martin Keamy,Pokiri,4,-39.47969055175781,-28.05255889892578,-34.23883056640625,-36.410587310791016,,3,2,-40.874027252197266,-31.11833953857422,-34.586158752441406,-27.66012954711914,-1.3943367004394531,-3.0657806396484375
105,16,New Year's Eve (Up All Night),Rebbie Jackson,5,-39.57896041870117,-22.999818801879883,-41.179168701171875,-33.889373779296875,,9,3,-33.88817596435547,-29.123628616333008,-42.29533767700195,-17.022174835205078,5.690784454345703,-6.123809814453125
105,20,New Year's Eve (Up All Night),Rebbie Jackson,5,-39.57896041870117,-22.999818801879883,-41.179168701171875,-33.889373779296875,,9,3,-41.179168701171875,-33.889373779296875,-42.665977478027344,-14.084335327148438,-1.6002082824707031,-10.889554977416992
105,24,New Year's Eve (Up All Night),Rebbie Jackson,5,-39.57896041870117,-22.999818801879883,-41.179168701171875,-33.889373779296875,,9,3,-42.143455505371094,-33.26848602294922,-44.19438934326172,-16.338848114013672,-2.564495086669922,-10.268667221069336
105,27,New Year's Eve (Up All Night),Rebbie Jackson,5,-39.57896041870117,-22.999818801879883,-41.179168701171875,-33.889373779296875,,9,3,-39.19814682006836,-27.438396453857422,-44.3162841796875,-21.136091232299805,0.3808135986328125,-4.438577651977539
106,16,Brandon Minor,Missouri River,6,-32.09962463378906,-24.066293716430664,-26.15790557861328,-21.732681274414062,,2,2,-25.810890197753906,-18.198148727416992,-32.505531311035156,-22.070205688476562,6.288734436035156,5.868144989013672
106,20,Brandon Minor,Missouri River,6,-32.09962463378906,-24.066293716430664,-26.15790557861328,-21.732681274414062,,2,2,-26.15790557861328,-21.732681274414062,-33.5813102722168,-17.230632781982422,5.941719055175781,2.3336124420166016
106,24,Brandon Minor,Missouri River,6,-32.09962463378906,-24.066293716430664,-26.15790557861328,-21.732681274414062,,2,2,-26.177209854125977,-24.605371475219727,-40.95453643798828,-27.739551544189453,5.922414779663086,-0.5390777587890625
106,27,Brandon Minor,Missouri River,6,-32.09962463378906,-24.066293716430664,-26.15790557861328,-21.732681274414062,,2,2,-31.360456466674805,-26.96142578125,-36.93427276611328,-26.03265380859375,0.7391681671142578,-2.895132064819336
107,16,The Archaeology of Ritual and Magic,Etymology of Wicca,7,-41.5867805480957,-29.803274154663086,-45.855865478515625,-47.901126861572266,,7,6,-51.83433532714844,-47.306705474853516,-46.761627197265625,-25.072975158691406,-10.247554779052734,-17.50343132019043
107,20,The Archaeology of Ritual and Magic,Etymology of Wicca,7,-41.5867805480957,-29.803274154663086,-45.855865478515625,-47.901126861572266,,7,6,-45.855865478515625,-47.901126861572266,-46.95723342895508,-22.955564498901367,-4.269084930419922,-18.09785270690918
107,24,The Archaeology of Ritual and Magic,Etymology of Wicca,7,-41.5867805480957,-29.803274154663086,-45.855865478515625,-47.901126861572266,,7,6,-46.31292724609375,-40.64948272705078,-46.69221496582031,-21.171985626220703,-4.726146697998047,-10.846208572387695
107,27,The Archaeology of Ritual and Magic,Etymology of Wicca,7,-41.5867805480957,-29.803274154663086,-45.855865478515625,-47.901126861572266,,7,6,-36.369773864746094,-27.11540412902832,-55.96215057373047,-35.01382827758789,5.217006683349609,2.6878700256347656
108,16,Dangerously in Love Tour,Coldrum Long Barrow,8,-46.64602279663086,-39.43998718261719,-33.01879119873047,-64.1652603149414,,5,5,-31.207639694213867,-60.642486572265625,-59.46113204956055,-44.774383544921875,15.438383102416992,-21.202499389648438
108,20,Dangerously in Love Tour,Coldrum Long Barrow,8,-46.64602279663086,-39.43998718261719,-33.01879119873047,-64.1652603149414,,5,5,-33.01879119873047,-64.1652603149414,-66.01729583740234,-38.33480453491211,13.62723159790039,-24.72527313232422
108,24,Dangerously in Love Tour,Coldrum Long Barrow,8,-46.64602279663086,-39.43998718261719,-33.01879119873047,-64.1652603149414,,5,5,-41.10679244995117,-62.83596420288086,-63.68780517578125,-30.352293014526367,5.5392303466796875,-23.395977020263672
108,27,Dangerously in Love Tour,Coldrum Long Barrow,8,-46.64602279663086,-39.43998718261719,-33.01879119873047,-64.1652603149414,,5,5,-47.110435485839844,-54.744239807128906,-57.57670593261719,-36.80521011352539,-0.4644126892089844,-15.304252624511719
109,16,M-5 (Michigan highway),Rocky Mountain Horse,9,-45.19599533081055,-23.668474197387695,-42.97587966918945,-29.085050582885746,,7,3,-39.957916259765625,-27.048561096191406,-46.5033073425293,-20.26914405822754,5.238079071044922,-3.380086898803711
109,20,M-5 (Michigan highway),Rocky Mountain Horse,9,-45.19599533081055,-23.668474197387695,-42.97587966918945,-29.085050582885746,,7,3,-42.97587966918945,-29.085050582885742,-58.21607971191406,-19.59028434753418,2.2201156616210938,-5.416576385498047
109,24,M-5 (Michigan highway),Rocky Mountain Horse,9,-45.19599533081055,-23.668474197387695,-42.97587966918945,-29.085050582885746,,7,3,-34.99749755859375,-34.60499572753906,-63.5416374206543,-19.86367416381836,10.198497772216797,-10.936521530151367
109,27,M-5 (Michigan highway),Rocky Mountain Horse,9,-45.19599533081055,-23.668474197387695,-42.97587966918945,-29.085050582885746,,7,3,-41.21779251098633,-38.57158660888672,-56.12371826171875,-24.557777404785156,3.9782028198242188,-14.903112411499023
110,16,Protein,"Galveston, Texas",10,-16.61141014099121,-20.502029418945312,-5.7768988609313965,-26.392784118652344,,1,5,-4.190498352050781,-23.27462387084961,-22.82587432861328,-5.466631889343262,12.42091178894043,-2.772594451904297
110,20,Protein,"Galveston, Texas",10,-16.61141014099121,-20.502029418945312,-5.7768988609313965,-26.392784118652344,,1,5,-5.7768988609313965,-26.392784118652344,-22.244535446166992,-8.231406211853027,10.834511280059814,-5.890754699707031
110,24,Protein,"Galveston, Texas",10,-16.61141014099121,-20.502029418945312,-5.7768988609313965,-26.392784118652344,,1,5,-8.191740989685059,-26.50226593017578,-21.9736270904541,-12.723939895629883,8.419669151306152,-6.000236511230469
110,27,Protein,"Galveston, Texas",10,-16.61141014099121,-20.502029418945312,-5.7768988609313965,-26.392784118652344,,1,5,-8.701498031616211,-34.21173095703125,-20.842609405517578,-12.71450424194336,7.909912109375,-13.709701538085938
111,16,2013 – 14 York City F.C. season,G.I. Joe: Retaliation,11,-63.909889221191406,-29.575090408325195,-38.80665969848633,-39.89714813232422,,15,8,-39.4968376159668,-39.06795883178711,-85.73492431640625,-25.738231658935547,24.41305160522461,-9.492868423461914
111,20,2013 – 14 York City F.C. season,G.I. Joe: Retaliation,11,-63.909889221191406,-29.575090408325195,-38.80665969848633,-39.89714813232422,,15,8,-38.80665969848633,-39.89714813232422,-95.67369079589844,-23.84131622314453,25.103229522705078,-10.322057723999023
111,24,2013 – 14 York City F.C. season,G.I. Joe: Retaliation,11,-63.909889221191406,-29.575090408325195,-38.80665969848633,-39.89714813232422,,15,8,-45.319053649902344,-55.593658447265625,-86.66488647460938,-24.858030319213867,18.590835571289062,-26.01856803894043
111,27,2013 – 14 York City F.C. season,G.I. Joe: Retaliation,11,-63.909889221191406,-29.575090408325195,-38.80665969848633,-39.89714813232422,,15,8,-68.13639831542969,-47.27537155151367,-91.11345672607422,-28.685855865478516,-4.226509094238281,-17.700281143188477
112,16,2 / 4th Machine Gun Battalion (Australia),"Strand, London",12,-65.68612670898438,-41.52161407470703,-51.41060256958008,-49.33170318603515,,12,3,-60.002864837646484,-49.96685791015625,-88.89796447753906,-22.576454162597656,5.683261871337891,-8.445243835449219
112,20,2 / 4th Machine Gun Battalion (Australia),"Strand, London",12,-65.68612670898438,-41.52161407470703,-51.41060256958008,-49.33170318603515,,12,3,-51.41060256958008,-49.331703186035156,-102.80046844482422,-20.749555587768555,14.275524139404297,-7.810089111328125
112,24,2 / 4th Machine Gun Battalion (Australia),"Strand, London",12,-65.68612670898438,-41.52161407470703,-51.41060256958008,-49.33170318603515,,12,3,-61.42308044433594,-55.09074401855469,-99.48391723632812,-24.241622924804688,4.2630462646484375,-13.569129943847656
112,27,2 / 4th Machine Gun Battalion (Australia),"Strand, London",12,-65.68612670898438,-41.52161407470703,-51.41060256958008,-49.33170318603515,,12,3,-55.11784744262695,-50.73269271850586,-81.41555786132812,-37.55823516845703,10.568279266357422,-9.211078643798828
113,16,Hadji Ali,USS Breese (DD-122),13,-22.453031539916992,-34.3990478515625,-30.435033798217773,-45.816795349121094,,3,10,-19.813640594482422,-43.45530700683594,-48.512638092041016,-32.44002151489258,2.6393909454345703,-9.056259155273438
113,20,Hadji Ali,USS Breese (DD-122),13,-22.453031539916992,-34.3990478515625,-30.435033798217773,-45.816795349121094,,3,10,-30.435033798217773,-45.816795349121094,-49.333717346191406,-31.20196533203125,-7.982002258300781,-11.417747497558594
113,24,Hadji Ali,USS Breese (DD-122),13,-22.453031539916992,-34.3990478515625,-30.435033798217773,-45.816795349121094,,3,10,-27.615449905395508,-47.11870574951172,-37.86005783081055,-52.13445281982422,-5.162418365478516,-12.719657897949219
113,27,Hadji Ali,USS Breese (DD-122),13,-22.453031539916992,-34.3990478515625,-30.435033798217773,-45.816795349121094,,3,10,-31.41602897644043,-41.751243591308594,-28.35542869567871,-40.778839111328125,-8.962997436523438,-7.352195739746094
114,16,Christmas 1994 nor 'easter,Bath Assembly Rooms,14,-61.303688049316406,-41.610008239746094,-68.02790069580078,-58.43714904785156,,10,3,-66.09193420410156,-50.06317901611328,-83.35852813720703,-30.812938690185547,-4.788246154785156,-8.453170776367188
114,20,Christmas 1994 nor 'easter,Bath Assembly Rooms,14,-61.303688049316406,-41.610008239746094,-68.02790069580078,-58.43714904785156,,10,3,-68.02790069580078,-58.43714904785156,-93.33454895019531,-21.25839614868164,-6.724212646484375,-16.82714080810547
114,24,Christmas 1994 nor 'easter,Bath Assembly Rooms,14,-61.303688049316406,-41.610008239746094,-68.02790069580078,-58.43714904785156,,10,3,-66.54238891601562,-56.650394439697266,-94.33403778076172,-10.335807800292969,-5.238700866699219,-15.040386199951172
114,27,Christmas 1994 nor 'easter,Bath Assembly Rooms,14,-61.303688049316406,-41.610008239746094,-68.02790069580078,-58.43714904785156,,10,3,-68.26223754882812,-50.056007385253906,-71.99146270751953,-29.101293563842773,-6.958549499511719,-8.445999145507812
115,16,Clocks (song),Odyssey Number Five,15,-34.40052795410156,-34.09052658081055,-30.59614372253418,-34.32698440551758,,5,3,-32.337947845458984,-35.40167999267578,-36.355064392089844,-33.23894500732422,2.062580108642578,-1.3111534118652344
115,20,Clocks (song),Odyssey Number Five,15,-34.40052795410156,-34.09052658081055,-30.59614372253418,-34.32698440551758,,5,3,-30.59614372253418,-34.32698440551758,-36.69679260253906,-36.152801513671875,3.804384231567383,-0.23645782470703125
115,24,Clocks (song),Odyssey Number Five,15,-34.40052795410156,-34.09052658081055,-30.59614372253418,-34.32698440551758,,5,3,-32.15096664428711,-38.560997009277344,-38.144493103027344,-36.87104415893555,2.249561309814453,-4.470470428466797
115,27,Clocks (song),Odyssey Number Five,15,-34.40052795410156,-34.09052658081055,-30.59614372253418,-34.32698440551758,,5,3,-27.919458389282227,-34.280731201171875,-37.70153045654297,-39.41688537597656,6.481069564819336,-0.19020462036132812
116,16,Trials and Tribble-ations,Harold Innis,16,-46.48721694946289,-21.75900650024414,-36.557621002197266,-30.602371215820312,,6,3,-42.77029037475586,-30.43787384033203,-49.34236526489258,-17.85820198059082,3.7169265747070312,-8.67886734008789
116,20,Trials and Tribble-ations,Harold Innis,16,-46.48721694946289,-21.75900650024414,-36.557621002197266,-30.602371215820312,,6,3,-36.557621002197266,-30.602371215820312,-51.608028411865234,-9.253039360046387,9.929595947265625,-8.843364715576172
116,24,Trials and Tribble-ations,Harold Innis,16,-46.48721694946289,-21.75900650024414,-36.557621002197266,-30.602371215820312,,6,3,-49.4406852722168,-32.96506118774414,-52.91097640991211,-10.753334045410156,-2.9534683227539062,-11.2060546875
116,27,Trials and Tribble-ations,Harold Innis,16,-46.48721694946289,-21.75900650024414,-36.557621002197266,-30.602371215820312,,6,3,-57.632164001464844,-38.04217529296875,-51.83496856689453,-21.579561233520508,-11.144947052001953,-16.28316879272461
117,16,Marauders (Star Trek: Enterprise),World War Z,17,-43.792816162109375,-22.196983337402344,-38.88029098510742,-20.88034439086914,,9,3,-35.621036529541016,-25.039094924926758,-47.17033767700195,-19.105789184570312,8.17177963256836,-2.842111587524414
117,20,Marauders (Star Trek: Enterprise),World War Z,17,-43.792816162109375,-22.196983337402344,-38.88029098510742,-20.88034439086914,,9,3,-38.88029098510742,-20.88034439086914,-44.59186553955078,-17.12742805480957,4.912525177001953,1.3166389465332031
117,24,Marauders (Star Trek: Enterprise),World War Z,17,-43.792816162109375,-22.196983337402344,-38.88029098510742,-20.88034439086914,,9,3,-41.8857307434082,-27.595685958862305,-59.81123733520508,-14.32012939453125,1.9070854187011719,-5.398702621459961
117,27,Marauders (Star Trek: Enterprise),World War Z,17,-43.792816162109375,-22.196983337402344,-38.88029098510742,-20.88034439086914,,9,3,-43.14232635498047,-23.55944061279297,-42.96117401123047,-18.999469757080078,0.6504898071289062,-1.362457275390625
118,16,Sang Pencerah,Boise National Forest,18,-44.01963424682617,-27.748682022094727,-39.333717346191406,-44.7027473449707,,4,3,-38.639774322509766,-44.85198211669922,-57.47180938720703,-24.67987823486328,5.379859924316406,-17.103300094604492
118,20,Sang Pencerah,Boise National Forest,18,-44.01963424682617,-27.748682022094727,-39.333717346191406,-44.7027473449707,,4,3,-39.333717346191406,-44.7027473449707,-60.57781982421875,-24.181955337524414,4.685916900634766,-16.954065322875977
118,24,Sang Pencerah,Boise National Forest,18,-44.01963424682617,-27.748682022094727,-39.333717346191406,-44.7027473449707,,4,3,-40.66972732543945,-46.66876220703125,-63.35023498535156,-19.681495666503906,3.3499069213867188,-18.920080184936523
118,27,Sang Pencerah,Boise National Forest,18,-44.01963424682617,-27.748682022094727,-39.333717346191406,-44.7027473449707,,4,3,-50.29791259765625,-48.07099914550781,-54.18962478637695,-22.08416175842285,-6.278278350830078,-20.322317123413086
119,16,Mogadishu,"Richard Nixon presidential campaign, 1968",19,-21.215587615966797,-43.91388702392578,-13.33283233642578,-70.74446105957031,,4,10,-12.497462272644043,-65.673095703125,-25.680362701416016,-37.89049530029297,8.718125343322754,-21.75920867919922
119,20,Mogadishu,"Richard Nixon presidential campaign, 1968",19,-21.215587615966797,-43.91388702392578,-13.33283233642578,-70.74446105957031,,4,10,-13.332832336425781,-70.74446105957031,-26.70105743408203,-35.539791107177734,7.882755279541016,-26.83057403564453
119,24,Mogadishu,"Richard Nixon presidential campaign, 1968",19,-21.215587615966797,-43.91388702392578,-13.33283233642578,-70.74446105957031,,4,10,-17.151763916015625,-68.1920166015625,-26.25748062133789,-36.548683166503906,4.063823699951172,-24.27812957763672
119,27,Mogadishu,"Richard Nixon presidential campaign, 1968",19,-21.215587615966797,-43.91388702392578,-13.33283233642578,-70.74446105957031,,4,10,-25.610780715942383,-71.69549560546875,-27.20687484741211,-56.15641403198242,-4.395193099975586,-27.78160858154297
120,16,Chapter 1 (House of Cards),Battle of Hubbardton,20,-33.61614227294922,-26.220739364624023,-34.92053985595703,-45.69249725341797,,8,4,-32.345947265625,-40.822086334228516,-47.25324249267578,-26.809993743896484,1.2701950073242188,-14.601346969604492
120,20,Chapter 1 (House of Cards),Battle of Hubbardton,20,-33.61614227294922,-26.220739364624023,-34.92053985595703,-45.69249725341797,,8,4,-34.92053985595703,-45.69249725341797,-46.8907470703125,-25.636011123657227,-1.3043975830078125,-19.471757888793945
120,24,Chapter 1 (House of Cards),Battle of Hubbardton,20,-33.61614227294922,-26.220739364624023,-34.92053985595703,-45.69249725341797,,8,4,-34.15449142456055,-47.439632415771484,-46.35477066040039,-24.846858978271484,-0.5383491516113281,-21.21889305114746
120,27,Chapter 1 (House of Cards),Battle of Hubbardton,20,-33.61614227294922,-26.220739364624023,-34.92053985595703,-45.69249725341797,,8,4,-40.98802947998047,-49.06696701049805,-40.43720626831055,-31.825624465942383,-7.37188720703125,-22.846227645874023
121,16,The Stolen Eagle,Dave Sisler,21,-34.59684371948242,-29.42535972595215,-32.13151168823242,-32.84526824951172,,4,4,-30.80016326904297,-29.67973518371582,-32.694610595703125,-29.97951889038086,3.796680450439453,-0.2543754577636719
121,20,The Stolen Eagle,Dave Sisler,21,-34.59684371948242,-29.42535972595215,-32.13151168823242,-32.84526824951172,,4,4,-32.13151168823242,-32.84526824951172,-34.80571746826172,-29.24185562133789,2.46533203125,-3.4199085235595703
121,24,The Stolen Eagle,Dave Sisler,21,-34.59684371948242,-29.42535972595215,-32.13151168823242,-32.84526824951172,,4,4,-33.98143005371094,-38.490806579589844,-37.94029235839844,-29.999910354614258,0.6154136657714844,-9.065446853637695
121,27,The Stolen Eagle,Dave Sisler,21,-34.59684371948242,-29.42535972595215,-32.13151168823242,-32.84526824951172,,4,4,-40.30824279785156,-36.04409408569336,-31.050739288330078,-29.78537368774414,-5.711399078369141,-6.618734359741211
122,16,History of Braathens SAFE (1946 – 93),"George Calvert, 1st Baron Baltimore",22,-100.46434020996094,-32.24300765991211,-80.90836334228516,-56.86407470703125,,16,9,-86.69906616210938,-56.10251998901367,-105.2889404296875,-15.11159610748291,13.765274047851562,-23.859512329101562
122,20,History of Braathens SAFE (1946 – 93),"George Calvert, 1st Baron Baltimore",22,-100.46434020996094,-32.24300765991211,-80.90836334228516,-56.86407470703125,,16,9,-80.90836334228516,-56.86407470703125,-108.53717041015625,-18.75998306274414,19.55597686767578,-24.62106704711914
122,24,History of Braathens SAFE (1946 – 93),"George Calvert, 1st Baron Baltimore",22,-100.46434020996094,-32.24300765991211,-80.90836334228516,-56.86407470703125,,16,9,-84.3953857421875,-56.88908004760742,-114.31685638427734,-33.2010498046875,16.068954467773438,-24.646072387695312
122,27,History of Braathens SAFE (1946 – 93),"George Calvert, 1st Baron Baltimore",22,-100.46434020996094,-32.24300765991211,-80.90836334228516,-56.86407470703125,,16,9,-97.63965606689453,-60.732635498046875,-99.26873016357422,-35.411903381347656,2.8246841430664062,-28.489627838134766
123,16,Loverboy (Mariah Carey song),Hemmema,23,-43.118770599365234,-35.33676528930664,-40.6118278503418,-45.543235778808594,,8,3,-35.34622573852539,-38.46722412109375,-67.92169189453125,-36.79685974121094,7.772544860839844,-3.1304588317871094
123,20,Loverboy (Mariah Carey song),Hemmema,23,-43.118770599365234,-35.33676528930664,-40.6118278503418,-45.543235778808594,,8,3,-40.6118278503418,-45.543235778808594,-72.41484832763672,-40.20854187011719,2.5069427490234375,-10.206470489501953
123,24,Loverboy (Mariah Carey song),Hemmema,23,-43.118770599365234,-35.33676528930664,-40.6118278503418,-45.543235778808594,,8,3,-43.23091506958008,-45.08100128173828,-72.76210021972656,-38.86650848388672,-0.11214447021484375,-9.74423599243164
123,27,Loverboy (Mariah Carey song),Hemmema,23,-43.118770599365234,-35.33676528930664,-40.6118278503418,-45.543235778808594,,8,3,-42.205970764160156,-40.65361022949219,-76.16590118408203,-37.98960494995117,0.9127998352050781,-5.316844940185547
124,16,Stefan Wever,Far Away Places (Mad Men),24,-28.19668960571289,-48.22968673706055,-37.2244873046875,-68.07595825195312,,3,7,-34.65198516845703,-63.28253936767578,-32.05123519897461,-46.327598571777344,-6.455295562744141,-15.052852630615234
124,20,Stefan Wever,Far Away Places (Mad Men),24,-28.19668960571289,-48.22968673706055,-37.2244873046875,-68.07595825195312,,3,7,-37.2244873046875,-68.07595825195312,-32.94615936279297,-50.86491775512695,-9.02779769897461,-19.846271514892578
